Format Version,1.23,Take Name,July2_No_T3,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-07-07 06.12.34.072 PM,Capture Start Frame,103426830,Total Frames in Take,3519,Total Exported Frames,3519,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.065594,0.065839,-0.025183,0.995353,147.395432,-135.685440,1152.209351,185.460083,-143.047501,1135.592896,142.146027,-120.879707,1175.946899,114.580032,-143.129135,1145.088135,0.004292,0.043354,-0.085885,0.995352,123.268875,-91.522804,944.656006,152.025757,-91.641075,942.160950,111.739067,-95.049072,966.801758,106.041786,-87.878250,925.005371,185.572754,-143.102249,1135.492432,141.774155,-120.969963,1175.856934,114.819191,-142.930283,1145.364868,152.052078,-91.638588,942.143372,111.677017,-95.012680,966.593323,106.079781,-87.923965,925.271729,,,,,,,,,
7,0.029000,-0.065584,0.065609,-0.024681,0.995382,147.354385,-135.711456,1152.218384,185.433182,-143.033066,1135.616455,142.080338,-120.913002,1175.954956,114.549477,-143.188324,1145.083496,0.004460,0.043144,-0.085571,0.995388,123.253296,-91.527130,944.651367,152.011383,-91.626892,942.169312,111.715630,-95.067703,966.790710,106.032883,-87.886780,924.994141,185.542709,-143.089569,1135.513550,141.724442,-120.997406,1175.872437,114.810440,-142.980515,1145.370972,152.052597,-91.622147,942.136902,111.637825,-95.036301,966.613586,106.080109,-87.935341,925.275757,,,,,,,,,
8,0.033000,-0.065504,0.065259,-0.024661,0.995411,147.300705,-135.700790,1152.206543,185.391693,-143.017014,1135.630249,142.008881,-120.906265,1175.941528,114.501389,-143.179123,1145.047607,0.004092,0.043004,-0.085821,0.995374,123.243912,-91.513481,944.649841,152.002487,-91.628647,942.173950,111.699890,-95.031425,966.789490,106.029381,-87.880363,924.986084,185.497604,-143.075790,1135.524414,141.667557,-120.983025,1175.868896,114.782829,-142.966156,1145.340576,152.051147,-91.623703,942.139282,111.617859,-95.000771,966.616760,106.073837,-87.929092,925.270203,,,,,,,,,
9,0.038000,-0.066281,0.065292,-0.023607,0.995383,147.249313,-135.751633,1152.218994,185.352234,-143.007645,1135.643555,141.930832,-120.935249,1175.934448,114.464745,-143.312027,1145.078613,0.004490,0.043118,-0.085876,0.995362,123.245155,-91.531647,944.645508,152.003296,-91.648972,942.164978,111.704170,-95.065811,966.784180,106.028008,-87.880150,924.987488,185.452454,-143.069763,1135.533203,141.608566,-121.003197,1175.874023,114.778221,-143.090210,1145.378784,152.050354,-91.644234,942.131775,111.623611,-95.034470,966.607910,106.071915,-87.929207,925.272461,,,,,,,,,
10,0.042000,-0.064766,0.064668,-0.024383,0.995504,147.200775,-135.713547,1152.204834,185.315414,-142.984512,1135.663086,141.872726,-120.957222,1175.955688,114.414055,-143.198914,1144.995850,0.004443,0.043452,-0.085955,0.995341,123.270866,-91.518715,944.651489,152.027328,-91.640602,942.151489,111.744301,-95.050156,966.798157,106.041000,-87.865372,925.004944,185.416077,-143.042862,1135.558228,141.563065,-121.030624,1175.883423,114.725311,-142.968979,1145.312012,152.056763,-91.637871,942.132141,111.679268,-95.013878,966.591187,106.079582,-87.912193,925.277100,,,,,,,,,
11,0.046000,-0.065257,0.064696,-0.023866,0.995483,147.154099,-135.740768,1152.239502,185.274155,-142.985352,1135.698486,141.813553,-120.968597,1175.977417,114.374458,-143.268372,1145.042236,0.004300,0.043321,-0.085736,0.995366,123.271835,-91.516075,944.659546,152.028931,-91.625717,942.166504,111.741531,-95.046310,966.804382,106.045052,-87.876183,925.007751,185.370743,-143.046417,1135.590088,141.509262,-121.034294,1175.917114,114.697433,-143.042648,1145.349121,152.051498,-91.623657,942.151855,111.681679,-95.006981,966.578247,106.083572,-87.923584,925.283997,,,,,,,,,
12,0.050000,-0.065374,0.064634,-0.023718,0.995483,147.127792,-135.770233,1152.254517,185.251785,-143.006332,1135.718872,141.780212,-120.994598,1175.988770,114.351250,-143.309769,1145.055542,0.004573,0.043069,-0.085851,0.995366,123.263191,-91.528740,944.669495,152.021622,-91.644447,942.192139,111.719894,-95.066910,966.806335,106.048065,-87.874863,925.010071,185.349701,-143.065948,1135.612549,141.475021,-121.062836,1175.924927,114.664062,-143.085587,1145.361206,152.069550,-91.640144,942.161438,111.640480,-95.034515,966.623901,106.088066,-87.924133,925.296509,,,,,,,,,
13,0.054000,-0.064821,0.064566,-0.024118,0.995514,147.113388,-135.746155,1152.260498,185.234741,-142.997559,1135.725586,141.773315,-120.990868,1176.009155,114.331963,-143.250031,1145.046631,0.004840,0.043131,-0.085501,0.995392,123.267090,-91.523773,944.668823,152.025421,-91.618584,942.189331,111.727791,-95.082428,966.804443,106.048080,-87.870293,925.012756,185.334747,-143.056717,1135.619629,141.458481,-121.059883,1175.944824,114.629356,-143.034409,1145.342285,152.069244,-91.613777,942.156433,111.648026,-95.050240,966.623657,106.095154,-87.920685,925.303955,,,,,,,,,
14,0.058000,-0.065606,0.065230,-0.024025,0.995421,147.119217,-135.749634,1152.296387,185.219116,-143.018951,1135.719849,141.809113,-120.959038,1176.029785,114.329338,-143.270935,1145.139282,0.004571,0.043403,-0.086010,0.995338,123.287338,-91.518173,944.681152,152.044052,-91.642952,942.184570,111.757713,-95.053543,966.825562,106.060242,-87.858002,925.033447,185.330536,-143.069290,1135.626343,141.453918,-121.050720,1175.936279,114.543114,-143.082870,1145.402588,152.082962,-91.641312,942.170532,111.690849,-95.013512,966.597107,106.085457,-87.905113,925.308533,,,,,,,,,
15,0.063000,-0.065154,0.065298,-0.024791,0.995428,147.107941,-135.706146,1152.287720,185.196014,-143.022781,1135.704834,141.821671,-120.926208,1176.033081,114.306030,-143.169449,1145.125000,0.004715,0.043433,-0.085543,0.995376,123.290939,-91.524635,944.673828,152.047714,-91.622002,942.176453,111.765190,-95.078026,966.817383,106.059937,-87.873871,925.027771,185.312561,-143.065201,1135.622803,141.464035,-121.035423,1175.912354,114.471825,-142.995636,1145.372925,152.071228,-91.619621,942.159973,111.703728,-95.039520,966.597229,106.100166,-87.921646,925.304688,,,,,,,,,
16,0.067000,-0.065438,0.065552,-0.024577,0.995398,147.118378,-135.729919,1152.310303,185.200455,-143.038940,1135.710205,141.838806,-120.939720,1176.050781,114.315735,-143.211105,1145.169556,0.004693,0.043063,-0.085801,0.995370,123.272720,-91.526100,944.665588,152.031250,-91.638641,942.189209,111.728958,-95.070656,966.801147,106.057961,-87.868980,925.006531,185.326294,-143.080948,1135.627686,141.466675,-121.052025,1175.926147,114.456009,-143.047852,1145.404907,152.083466,-91.634178,942.157227,111.647148,-95.038712,966.622009,106.096321,-87.918419,925.293518,,,,,,,,,
17,0.071000,-0.065441,0.065729,-0.024511,0.995388,147.127686,-135.734100,1152.312622,185.204514,-143.038879,1135.698853,141.855148,-120.944679,1176.055176,114.323257,-143.218735,1145.183838,0.005077,0.043090,-0.085875,0.995361,123.267334,-91.535843,944.672363,152.025864,-91.651711,942.196106,111.722717,-95.095192,966.805115,106.053429,-87.860611,925.015869,185.334793,-143.077438,1135.620728,141.496124,-121.063049,1175.920776,114.447304,-143.055161,1145.421021,152.081833,-91.647095,942.162964,111.639450,-95.064201,966.632507,106.089394,-87.909111,925.296448,,,,,,,,,
18,0.075000,-0.065210,0.065542,-0.024983,0.995403,147.134109,-135.699600,1152.301147,185.211441,-143.033890,1135.701416,141.864960,-120.914505,1176.047241,114.325806,-143.150421,1145.154663,0.004650,0.043054,-0.085747,0.995375,123.268852,-91.504982,944.679749,152.027435,-91.614510,942.203674,111.725243,-95.048996,966.815491,106.053902,-87.851433,925.020142,185.348145,-143.070099,1135.626343,141.514771,-121.039001,1175.901001,114.438477,-142.982544,1145.400635,152.076004,-91.609833,942.170959,111.643730,-95.016602,966.633606,106.097069,-87.902115,925.313782,,,,,,,,,
19,0.079000,-0.065573,0.065791,-0.024171,0.995383,147.138229,-135.738083,1152.330933,185.217148,-143.020355,1135.711914,141.859711,-120.947182,1176.071167,114.337692,-143.246735,1145.209473,0.004444,0.043129,-0.085680,0.995379,123.272346,-91.527405,944.685242,152.030472,-91.633507,942.203857,111.733360,-95.064514,966.824463,106.053200,-87.884171,925.027344,185.347412,-143.056549,1135.637695,141.507996,-121.070969,1175.926636,114.457558,-143.080978,1145.451050,152.080215,-91.628342,942.167969,111.649857,-95.033905,966.652710,106.098801,-87.933540,925.314148,,,,,,,,,
20,0.083000,-0.065675,0.065744,-0.024411,0.995374,147.143326,-135.716949,1152.321899,185.220871,-143.020630,1135.709106,141.868774,-120.917953,1176.058105,114.340187,-143.212265,1145.198364,0.004499,0.043081,-0.085767,0.995373,123.271034,-91.519196,944.697754,152.029388,-91.630211,942.219421,111.729111,-95.056328,966.835449,106.054604,-87.871048,925.038452,185.351257,-143.055786,1135.636597,141.523941,-121.042526,1175.912354,114.456673,-143.046173,1145.440308,152.077484,-91.625717,942.187683,111.649727,-95.025215,966.660461,106.094795,-87.918816,925.316223,,,,,,,,,
21,0.088000,-0.065690,0.065730,-0.024715,0.995366,147.156494,-135.724640,1152.314941,185.230713,-143.052399,1135.705200,141.889297,-120.920776,1176.049561,114.349319,-143.200745,1145.189819,0.004123,0.043292,-0.085980,0.995347,123.288918,-91.507164,944.698059,152.046005,-91.631348,942.205750,111.756416,-95.023575,966.843933,106.064316,-87.866562,925.044495,185.363968,-143.085495,1135.635498,141.554230,-121.049271,1175.895874,114.458900,-143.031464,1145.437866,152.073013,-91.629135,942.189514,111.693863,-94.985283,966.623901,106.101166,-87.913696,925.319763,,,,,,,,,
22,0.092000,-0.066212,0.065782,-0.024521,0.995333,147.153412,-135.722519,1152.313843,185.228287,-143.050186,1135.705566,141.883347,-120.896904,1176.034302,114.348457,-143.220474,1145.201416,0.004954,0.043150,-0.085483,0.995393,123.275215,-91.534836,944.693848,152.033493,-91.628281,942.213806,111.736420,-95.098953,966.828857,106.055740,-87.877274,925.039001,185.360046,-143.085480,1135.632812,141.541901,-121.019524,1175.890625,114.461815,-143.055283,1145.442383,152.074295,-91.624519,942.187439,111.662148,-95.064789,966.636047,106.095688,-87.926338,925.322876,,,,,,,,,
23,0.096000,-0.065764,0.065629,-0.024849,0.995365,147.151962,-135.706711,1152.313721,185.227982,-143.046539,1135.713501,141.883270,-120.897560,1176.044800,114.344505,-143.176025,1145.182739,0.004452,0.043336,-0.085710,0.995367,123.284019,-91.518166,944.699219,152.041122,-91.625916,942.206055,111.753929,-95.055664,966.843079,106.057022,-87.872902,925.048645,185.362030,-143.082840,1135.638550,141.534851,-121.020538,1175.902344,114.458755,-143.009811,1145.424805,152.071167,-91.624290,942.193237,111.692276,-95.015770,966.614258,106.086861,-87.919220,925.318909,,,,,,,,,
24,0.100000,-0.066339,0.065678,-0.024453,0.995333,147.152084,-135.704071,1152.314087,185.231339,-143.029495,1135.714844,141.875031,-120.873444,1176.029907,114.349739,-143.209274,1145.197266,0.004730,0.043390,-0.085793,0.995357,123.285316,-91.516640,944.703552,152.042236,-91.628441,942.208618,111.755943,-95.064240,966.846191,106.057785,-87.857208,925.056091,185.361801,-143.062286,1135.646240,141.548660,-120.997673,1175.881348,114.457794,-143.043549,1145.439819,152.070328,-91.626984,942.196899,111.696175,-95.023911,966.615295,106.087257,-87.903160,925.323303,,,,,,,,,
25,0.104000,-0.065936,0.065382,-0.025224,0.995360,147.153122,-135.669785,1152.299072,185.232895,-143.042679,1135.722046,141.882034,-120.847389,1176.021362,114.344315,-143.119293,1145.153687,0.005043,0.043268,-0.085657,0.995372,123.258087,-91.513603,944.703064,152.015778,-91.616844,942.216553,111.722939,-95.077644,966.839966,106.035553,-87.846306,925.052612,185.369110,-143.076752,1135.650635,141.561996,-120.965042,1175.882446,114.445305,-142.954910,1145.394653,152.059219,-91.613419,942.191833,111.648308,-95.042450,966.641663,106.071632,-87.895782,925.338867,,,,,,,,,
26,0.108000,-0.066497,0.065543,-0.024904,0.995320,147.164200,-135.673599,1152.299438,185.242447,-143.038116,1135.715088,141.892334,-120.829361,1176.007812,114.357681,-143.153305,1145.174927,0.004485,0.043334,-0.085791,0.995360,123.276230,-91.505295,944.705750,152.033325,-91.617638,942.212830,111.745377,-95.042175,966.849243,106.050003,-87.856056,925.055176,185.375259,-143.069763,1135.648071,141.578064,-120.952698,1175.858887,114.459427,-142.986237,1145.420288,152.064850,-91.615807,942.198486,111.682037,-95.002853,966.624146,106.080780,-87.902847,925.328003,,,,,,,,,
27,0.113000,-0.067092,0.065536,-0.024859,0.995282,147.188675,-135.689987,1152.295288,185.267715,-143.067810,1135.718750,141.914978,-120.818581,1175.986328,114.383224,-143.183594,1145.180542,0.004734,0.043157,-0.085874,0.995360,123.262535,-91.522942,944.707275,152.020599,-91.639549,942.225647,111.722282,-95.067787,966.844604,106.044731,-87.861473,925.051636,185.402328,-143.096390,1135.656250,141.617386,-120.946495,1175.829102,114.479912,-143.008789,1145.437500,152.070419,-91.635841,942.198303,111.644424,-95.034424,966.656738,106.078453,-87.910080,925.334229,,,,,,,,,
28,0.117000,-0.066927,0.065373,-0.025298,0.995293,147.211380,-135.680435,1152.276489,185.290466,-143.087082,1135.713013,141.941330,-120.810684,1175.969360,114.402191,-143.143539,1145.146973,0.004438,0.043011,-0.085758,0.995377,123.265984,-91.531288,944.711914,152.024673,-91.641975,942.237305,111.721283,-95.065758,966.848633,106.052002,-87.886124,925.049927,185.430206,-143.112946,1135.654175,141.660873,-120.942268,1175.803833,114.495644,-142.954208,1145.426880,152.067123,-91.638115,942.209961,111.645317,-95.031548,966.654846,106.092712,-87.936073,925.340454,,,,,,,,,
29,0.121000,-0.067377,0.065547,-0.025157,0.995254,147.239029,-135.690414,1152.277222,185.313919,-143.099625,1135.705200,141.973648,-120.801628,1175.959229,114.429382,-143.170013,1145.167114,0.004098,0.043265,-0.085838,0.995361,123.294510,-91.535820,944.708130,152.051773,-91.651863,942.217285,111.761887,-95.054596,966.853638,106.069870,-87.900986,925.053528,185.458542,-143.126785,1135.643677,141.692642,-120.930443,1175.798218,114.520317,-142.979279,1145.449219,152.082153,-91.649582,942.200439,111.696526,-95.015594,966.629517,106.106110,-87.949593,925.337769,,,,,,,,,
30,0.125000,-0.067464,0.065544,-0.025399,0.995242,147.260925,-135.695358,1152.273438,185.332870,-143.125931,1135.704102,142.001785,-120.799187,1175.952026,114.447998,-143.160950,1145.163818,0.004722,0.043210,-0.085811,0.995363,123.269218,-91.522079,944.713074,152.027008,-91.635078,942.228394,111.731773,-95.068199,966.851624,106.048859,-87.862961,925.059265,185.479645,-143.153687,1135.641724,141.718658,-120.928009,1175.791504,114.538712,-142.968765,1145.447998,152.067490,-91.631317,942.201721,111.657768,-95.034523,966.661377,106.088951,-87.911377,925.340027,,,,,,,,,
31,0.129000,-0.068260,0.065845,-0.025255,0.995172,147.286148,-135.683762,1152.274902,185.349594,-143.126984,1135.691772,142.037643,-120.752495,1175.933838,114.471069,-143.171814,1145.198853,0.004240,0.043438,-0.085966,0.995342,123.277946,-91.515991,944.722473,152.034393,-91.638992,942.222351,111.751518,-95.038345,966.870605,106.047951,-87.870613,925.074585,185.495605,-143.156860,1135.626221,141.744156,-120.878906,1175.778931,114.562614,-142.987045,1145.470581,152.069321,-91.637245,942.208130,111.685501,-94.997711,966.637512,106.077316,-87.918892,925.357056,,,,,,,,,
32,0.133000,-0.068322,0.065690,-0.025615,0.995169,147.298508,-135.668228,1152.265381,185.362717,-143.140518,1135.697144,142.051880,-120.729134,1175.919922,114.480820,-143.135056,1145.179077,0.004959,0.043170,-0.085591,0.995382,123.256226,-91.526466,944.726074,152.014389,-91.626152,942.244873,111.717522,-95.088165,966.861511,106.036781,-87.865059,925.071838,185.516129,-143.172089,1135.628052,141.765228,-120.848656,1175.774536,114.566154,-142.948792,1145.453735,152.067596,-91.621849,942.213989,111.634804,-95.054405,966.672058,106.074821,-87.917053,925.373291,,,,,,,,,
33,0.138000,-0.068156,0.065558,-0.025690,0.995187,147.314743,-135.672440,1152.240234,185.382507,-143.145264,1135.680420,142.063660,-120.740044,1175.897949,114.497932,-143.132004,1145.142334,0.004814,0.043155,-0.085602,0.995383,123.255287,-91.530518,944.732361,152.013458,-91.631180,942.251404,111.716446,-95.085640,966.868835,106.035973,-87.874718,925.077026,185.530167,-143.168365,1135.625244,141.819885,-120.864334,1175.739258,114.582664,-142.922241,1145.453491,152.053375,-91.627174,942.223633,111.641960,-95.052338,966.681152,106.078171,-87.923401,925.358704,,,,,,,,,
34,0.142000,-0.068531,0.065632,-0.025457,0.995162,147.333359,-135.684418,1152.241699,185.401505,-143.150055,1135.679565,142.079575,-120.737724,1175.889771,114.518845,-143.165466,1145.155640,0.004710,0.043106,-0.085605,0.995385,123.249748,-91.525879,944.731018,152.008118,-91.626991,942.252258,111.709152,-95.076263,966.867249,106.031967,-87.874367,925.073486,185.552277,-143.173752,1135.622925,141.831635,-120.863487,1175.729858,114.603821,-142.952591,1145.471069,152.054764,-91.623131,942.224487,111.631393,-95.042183,966.674927,106.069969,-87.924522,925.364685,,,,,,,,,
