Format Version,1.23,Take Name,July2_Des_T1,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-07-07 06.01.23.450 PM,Capture Start Frame,-2147483648,Total Frames in Take,3834,Total Exported Frames,3834,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
862,3.592000,-0.053751,-0.004259,-0.018752,0.998369,134.586060,-137.025864,1140.229614,174.745071,-143.282776,1128.945435,125.760559,-122.864822,1163.290649,103.252457,-144.929993,1128.452393,0.999483,0.006129,-0.031169,-0.005037,128.400955,-92.712151,937.438904,157.268127,-91.670372,937.056335,112.948738,-88.679260,916.486694,114.985909,-97.786812,958.773743,174.710022,-143.261246,1128.981201,125.780579,-122.954521,1163.145630,103.274689,-144.893036,1128.511353,157.388611,-91.675613,937.098999,112.851517,-88.721100,916.664673,114.941505,-97.704056,958.385498,,,,,,,,,,,,
863,3.596000,-0.053249,-0.004179,-0.019035,0.998391,134.583939,-137.030624,1140.236206,174.738113,-143.298996,1128.941284,125.769066,-122.887856,1163.312500,103.244514,-144.905045,1128.454712,0.999480,0.006477,-0.031194,-0.004955,128.380753,-92.708305,937.441589,157.247162,-91.646355,937.057617,112.924767,-88.689240,916.489563,114.970230,-97.789314,958.777771,174.704453,-143.277695,1128.976685,125.785637,-122.980476,1163.162720,103.267769,-144.866409,1128.516357,157.363190,-91.651543,937.099670,112.831253,-88.729927,916.662598,114.927971,-97.706421,958.388916,,,,,,,,,,,,
864,3.600000,-0.053121,-0.004278,-0.019151,0.998395,134.582108,-137.019165,1140.239258,174.737350,-143.293488,1128.951416,125.765335,-122.880318,1163.317261,103.243507,-144.883728,1128.448853,0.999476,0.006712,-0.031250,-0.005181,128.364029,-92.714920,937.449829,157.229904,-91.639626,937.063049,112.903831,-88.693146,916.501404,114.958260,-97.811989,958.785095,174.706772,-143.272858,1128.985596,125.774292,-122.978302,1163.158813,103.268723,-144.841827,1128.515869,157.346298,-91.644402,937.103394,112.812256,-88.734718,916.678162,114.911369,-97.726761,958.385498,,,,,,,,,,,,
865,3.604000,-0.053383,-0.004303,-0.018570,0.998392,134.588959,-137.046265,1140.239258,174.751221,-143.279953,1128.953857,125.756310,-122.905434,1163.309937,103.259247,-144.953400,1128.453735,0.999480,0.006356,-0.031247,-0.004813,128.350235,-92.702637,937.452942,157.216827,-91.647491,937.065613,112.892975,-88.686104,916.501282,114.940781,-97.774300,958.791992,174.707504,-143.258301,1128.990234,125.779984,-122.990417,1163.172241,103.287300,-144.918274,1128.509644,157.330841,-91.652328,937.105591,112.803085,-88.726692,916.674683,114.895515,-97.690506,958.398315,,,,,,,,,,,,
866,3.608000,-0.053533,-0.004274,-0.018591,0.998384,134.589935,-137.034958,1140.241821,174.751205,-143.273941,1128.955811,125.759361,-122.886803,1163.308838,103.259148,-144.944138,1128.460693,0.999481,0.006242,-0.031185,-0.005211,128.339828,-92.708977,937.452148,157.206757,-91.660858,937.069031,112.886078,-88.671997,916.501892,114.926559,-97.794060,958.785583,174.703949,-143.252151,1128.992432,125.783012,-122.972092,1163.170654,103.290710,-144.908554,1128.517090,157.325470,-91.665871,937.110413,112.791580,-88.713676,916.679199,114.880676,-97.710442,958.393616,,,,,,,,,,,,
867,3.612000,-0.053309,-0.004318,-0.018797,0.998392,134.582031,-137.031631,1140.244751,174.742096,-143.281754,1128.960571,125.754448,-122.890259,1163.317017,103.249413,-144.922882,1128.456299,0.999480,0.006351,-0.031212,-0.004981,128.339188,-92.720032,937.460693,157.205856,-91.665398,937.075684,112.883415,-88.696129,916.509460,114.928200,-97.798561,958.797241,174.707550,-143.260727,1128.995605,125.771973,-122.979919,1163.171997,103.272835,-144.885422,1128.516113,157.317886,-91.671562,937.121399,112.789177,-88.736366,916.680237,114.894897,-97.711220,958.389526,,,,,,,,,,,,
868,3.617000,-0.053515,-0.004343,-0.018836,0.998380,134.574066,-137.035599,1140.239624,174.734192,-143.293472,1128.959961,125.746506,-122.884018,1163.305664,103.241402,-144.929291,1128.453003,0.999481,0.006249,-0.031182,-0.005105,128.333786,-92.715721,937.458618,157.200699,-91.667107,937.075500,112.880081,-88.683479,916.507446,114.920509,-97.796562,958.793091,174.698853,-143.272430,1128.994873,125.765533,-122.971680,1163.163696,103.264542,-144.892822,1128.510986,157.317490,-91.672897,937.120117,112.783951,-88.724777,916.682861,114.881393,-97.709938,958.388000,,,,,,,,,,,,
869,3.621000,-0.053435,-0.004247,-0.018904,0.998383,134.570969,-137.034927,1140.234009,174.728134,-143.296783,1128.946045,125.749634,-122.885849,1163.303955,103.235039,-144.922150,1128.451660,0.999482,0.006154,-0.031175,-0.005013,128.332336,-92.712929,937.453674,157.199432,-91.669678,937.070801,112.879684,-88.681801,916.501465,114.917786,-97.787308,958.788940,174.688904,-143.272171,1128.986816,125.779968,-122.982109,1163.147827,103.254814,-144.884766,1128.511353,157.316254,-91.675827,937.117004,112.781952,-88.722992,916.676270,114.881569,-97.700203,958.381897,,,,,,,,,,,,
870,3.625000,-0.053467,-0.004200,-0.018648,0.998387,134.564926,-137.045227,1140.231689,174.723862,-143.287506,1128.939331,125.739258,-122.899124,1163.301880,103.231537,-144.949036,1128.453857,0.999483,0.006220,-0.031133,-0.005165,128.326736,-92.705475,937.454712,157.193756,-91.658577,937.074463,112.875320,-88.669800,916.502502,114.911072,-97.788033,958.787292,174.692123,-143.265045,1128.976562,125.761299,-122.992767,1163.150269,103.249298,-144.911392,1128.514038,157.306015,-91.664413,937.118713,112.782455,-88.710114,916.673828,114.874710,-97.701324,958.382446,,,,,,,,,,,,
871,3.629000,-0.053618,-0.004236,-0.018757,0.998376,134.564438,-137.036102,1140.229004,174.722931,-143.290451,1128.941650,125.740021,-122.881119,1163.294067,103.230286,-144.936737,1128.451050,0.999481,0.006539,-0.031155,-0.005019,128.326218,-92.711899,937.457153,157.192535,-91.646461,937.075562,112.871399,-88.691910,916.504395,114.914642,-97.797302,958.791626,174.696609,-143.269775,1128.975708,125.758423,-122.968018,1163.153687,103.244858,-144.901199,1128.507812,157.302704,-91.652504,937.120667,112.778862,-88.731789,916.673584,114.881828,-97.710358,958.385742,,,,,,,,,,,,
872,3.633000,-0.053402,-0.004201,-0.019028,0.998383,134.563629,-137.029922,1140.233032,174.718323,-143.301178,1128.941528,125.747665,-122.880157,1163.304688,103.224777,-144.908417,1128.452637,0.999483,0.006315,-0.031134,-0.005041,128.327652,-92.713036,937.455505,157.194458,-91.660553,937.075073,112.875458,-88.685463,916.502258,114.912949,-97.793091,958.789246,174.690430,-143.282318,1128.972778,125.754684,-122.969482,1163.160400,103.248505,-144.869370,1128.514893,157.305008,-91.666664,937.120300,112.782928,-88.725983,916.674683,114.879135,-97.703407,958.370789,,,,,,,,,,,,
873,3.638000,-0.053402,-0.004214,-0.018908,0.998385,134.573883,-137.041245,1140.231567,174.730240,-143.302780,1128.940674,125.754196,-122.893623,1163.303101,103.237083,-144.927307,1128.450928,0.999487,0.006171,-0.031091,-0.004632,128.338577,-92.722282,937.460876,157.205688,-91.677673,937.082153,112.889305,-88.707954,916.502930,114.920647,-97.781212,958.797607,174.703583,-143.282745,1128.973755,125.766678,-122.983742,1163.157349,103.255936,-144.889297,1128.511597,157.317688,-91.684280,937.130005,112.793022,-88.748009,916.673340,114.891327,-97.693138,958.385864,,,,,,,,,,,,
874,3.642000,-0.053268,-0.004192,-0.018971,0.998391,134.585236,-137.051224,1140.240234,174.740448,-143.314835,1128.946289,125.768082,-122.908691,1163.315796,103.247063,-144.930161,1128.458374,0.999488,0.006217,-0.031028,-0.004683,128.342026,-92.718925,937.461609,157.209091,-91.671745,937.086670,112.895035,-88.703781,916.502197,114.921883,-97.781265,958.796143,174.709732,-143.295029,1128.979126,125.780090,-122.997551,1163.171997,103.270271,-144.892105,1128.518921,157.320206,-91.678726,937.136047,112.797249,-88.742989,916.668396,114.897255,-97.695152,958.393860,,,,,,,,,,,,
875,3.646000,-0.053174,-0.004241,-0.019049,0.998395,134.586548,-137.055145,1140.242554,174.742065,-143.322647,1128.951904,125.768990,-122.915588,1163.319824,103.248489,-144.927200,1128.455933,0.999488,0.006105,-0.031046,-0.004837,128.347977,-92.729668,937.469788,157.215271,-91.689110,937.094055,112.901115,-88.704575,916.512146,114.927452,-97.795303,958.803284,174.716171,-143.303284,1128.983887,125.772285,-123.012764,1163.162842,103.272598,-144.884811,1128.523438,157.328110,-91.695656,937.141479,112.804428,-88.744492,916.681641,114.897354,-97.708763,958.399048,,,,,,,,,,,,
876,3.650000,-0.053522,-0.004285,-0.018901,0.998379,134.582214,-137.052994,1140.238403,174.740250,-143.316528,1128.954590,125.759109,-122.899925,1163.305298,103.247192,-144.942551,1128.455322,0.999485,0.006259,-0.031107,-0.004744,128.346161,-92.730385,937.466858,157.213074,-91.680840,937.087463,112.895546,-88.713860,916.510315,114.929756,-97.796455,958.802856,174.711319,-143.296844,1128.987061,125.773163,-122.985718,1163.166504,103.267204,-144.906250,1128.513184,157.324371,-91.687195,937.134033,112.800903,-88.753807,916.680237,114.898727,-97.709053,958.394165,,,,,,,,,,,,
877,3.654000,-0.053155,-0.004153,-0.018972,0.998397,134.572479,-137.034073,1140.241455,174.726807,-143.295319,1128.943237,125.757095,-122.896759,1163.320923,103.233406,-144.910141,1128.460205,0.999482,0.006429,-0.031100,-0.005153,128.338165,-92.714874,937.461060,157.204742,-91.655937,937.082825,112.886475,-88.685867,916.507690,114.923157,-97.802811,958.792786,174.696960,-143.273590,1128.979248,125.770645,-122.996414,1163.159790,103.254936,-144.868713,1128.526367,157.320862,-91.662132,937.129456,112.788666,-88.726784,916.680847,114.888588,-97.716270,958.388794,,,,,,,,,,,,
878,3.658000,-0.053168,-0.004140,-0.018971,0.998397,134.556244,-137.024872,1140.235352,174.710297,-143.286362,1128.936157,125.741470,-122.886971,1163.314575,103.216873,-144.901306,1128.455078,0.999481,0.006383,-0.031189,-0.004884,128.324066,-92.697365,937.460815,157.190659,-91.640747,937.076965,112.869034,-88.678543,916.507996,114.912399,-97.772797,958.797607,174.683243,-143.265381,1128.970825,125.753311,-122.983986,1163.157715,103.236664,-144.860718,1128.520020,157.304642,-91.646843,937.122742,112.773445,-88.718979,916.679688,114.877869,-97.686317,958.393433,,,,,,,,,,,,
879,3.663000,-0.053272,-0.004225,-0.018958,0.998391,134.546616,-137.025742,1140.232300,174.702728,-143.288254,1128.941040,125.727577,-122.883270,1163.307129,103.209435,-144.905716,1128.448486,0.999480,0.006796,-0.031166,-0.004782,128.316772,-92.698891,937.461731,157.182495,-91.618324,937.079102,112.859467,-88.696648,916.507446,114.908264,-97.781670,958.798767,174.670792,-143.268051,1128.974609,125.740211,-122.973854,1163.160645,103.233498,-144.867096,1128.510132,157.297455,-91.622864,937.118469,112.769829,-88.737823,916.683289,114.860489,-97.696983,958.399780,,,,,,,,,,,,
880,3.667000,-0.053135,-0.004156,-0.018868,0.998400,134.545959,-137.027161,1140.240845,174.701553,-143.279617,1128.942139,125.727715,-122.892570,1163.320801,103.208473,-144.909302,1128.459229,0.999479,0.006672,-0.031234,-0.004673,128.319443,-92.692871,937.457336,157.185394,-91.619377,937.070618,112.860268,-88.691658,916.504211,114.912575,-97.767578,958.797302,174.665497,-143.258102,1128.977905,125.743973,-122.986618,1163.168579,103.234329,-144.869843,1128.522217,157.295456,-91.624458,937.111450,112.772339,-88.731987,916.676697,114.870918,-97.680626,958.388794,,,,,,,,,,,,
881,3.671000,-0.053049,-0.004120,-0.018662,0.998409,134.545410,-137.027176,1140.240356,174.702545,-143.261276,1128.936890,125.723526,-122.900192,1163.323608,103.210075,-144.920059,1128.460327,0.999481,0.007151,-0.030883,-0.005645,128.313248,-92.717644,937.445312,157.178482,-91.617599,937.080688,112.864983,-88.688828,916.489380,114.896179,-97.846489,958.765869,174.662521,-143.237869,1128.975830,125.747787,-122.996162,1163.167847,103.234642,-144.881302,1128.522095,157.303909,-91.619400,937.109314,112.774719,-88.733025,916.677246,114.831573,-97.778458,958.443787,,,,,,,,,,,,
882,3.675000,-0.053305,-0.004106,-0.018496,0.998399,134.556320,-137.041565,1140.242554,174.714859,-143.268265,1128.940063,125.731049,-122.905632,1163.319092,103.222939,-144.950821,1128.468262,0.999481,0.006604,-0.031163,-0.004839,128.330017,-92.706535,937.459900,157.196167,-91.637131,937.077515,112.874336,-88.696205,916.505920,114.919472,-97.786263,958.796326,174.670319,-143.244659,1128.979614,125.761482,-122.994331,1163.174927,103.247437,-144.915741,1128.524048,157.311325,-91.641991,937.117859,112.783600,-88.737518,916.682068,114.873283,-97.700607,958.394531,,,,,,,,,,,,
883,3.679000,-0.053258,-0.004151,-0.018688,0.998397,134.558990,-137.034821,1140.248169,174.716446,-143.275696,1128.949585,125.736473,-122.897705,1163.325073,103.223946,-144.931061,1128.469604,0.999481,0.006578,-0.031164,-0.004860,128.344543,-92.706848,937.464844,157.210754,-91.638962,937.082458,112.889038,-88.694839,916.511047,114.933769,-97.786743,958.801086,174.680756,-143.252243,1128.988647,125.761253,-122.994026,1163.168945,103.243927,-144.892715,1128.530884,157.326019,-91.644951,937.128357,112.792320,-88.735237,916.682434,114.898888,-97.701912,958.403687,,,,,,,,,,,,
884,3.683000,-0.053139,-0.004188,-0.018686,0.998403,134.565140,-137.054657,1140.250977,174.723541,-143.292480,1128.954102,125.740723,-122.923073,1163.330444,103.231071,-144.948395,1128.468018,0.999480,0.006517,-0.031246,-0.004651,128.341461,-92.703072,937.468140,157.207733,-91.638481,937.080627,112.883011,-88.698219,916.515198,114.933571,-97.772514,958.808655,174.688538,-143.269165,1128.992798,125.762863,-123.022064,1163.169922,103.252167,-144.908585,1128.531738,157.321243,-91.644226,937.124939,112.789177,-88.738594,916.687073,114.896599,-97.686668,958.405884,,,,,,,,,,,,
885,3.688000,-0.053305,-0.004220,-0.018800,0.998392,134.564835,-137.049622,1140.251343,174.722610,-143.300308,1128.959473,125.741974,-122.908371,1163.325562,103.229805,-144.940186,1128.468994,0.999483,0.006866,-0.030870,-0.005781,128.332489,-92.733841,937.456238,157.198364,-91.650391,937.092590,112.887032,-88.690742,916.501038,114.911995,-97.860374,958.775208,174.700058,-143.279724,1128.993408,125.753242,-123.003815,1163.171265,103.245445,-144.900375,1128.532715,157.322662,-91.653450,937.126282,112.792442,-88.733421,916.681213,114.856438,-97.791565,958.451538,,,,,,,,,,,,
886,3.692000,-0.053822,-0.004151,-0.018720,0.998367,134.562454,-137.036072,1140.243774,174.719269,-143.292465,1128.951660,125.741333,-122.872292,1163.304810,103.226646,-144.943466,1128.474731,0.999480,0.006617,-0.031150,-0.004994,128.337601,-92.712540,937.463501,157.203751,-91.642555,937.082153,112.882362,-88.695915,916.510437,114.926613,-97.799133,958.798035,174.692383,-143.271194,1128.986572,125.760468,-122.962128,1163.159546,103.241402,-144.906982,1128.532837,157.319290,-91.648476,937.127441,112.785912,-88.736420,916.681702,114.890717,-97.714790,958.404297,,,,,,,,,,,,
887,3.696000,-0.053605,-0.004170,-0.018703,0.998378,134.553604,-137.043350,1140.247925,174.711197,-143.293289,1128.954834,125.730904,-122.889938,1163.314697,103.218628,-144.946838,1128.473999,0.999482,0.006270,-0.031151,-0.005115,128.335495,-92.715103,937.453125,157.202377,-91.665314,937.071838,112.882935,-88.683022,916.501038,114.921066,-97.796974,958.786682,174.688934,-143.272308,1128.989380,125.747757,-122.981171,1163.167358,103.230293,-144.909775,1128.533325,157.324966,-91.671387,937.118774,112.780289,-88.725426,916.680603,114.882256,-97.711617,958.387451,,,,,,,,,,,,
888,3.700000,-0.053520,-0.004180,-0.018875,0.998380,134.550964,-137.033020,1140.246582,174.706863,-143.294769,1128.954224,125.732155,-122.880478,1163.315430,103.213760,-144.923813,1128.470215,0.999481,0.006301,-0.031202,-0.004878,128.338120,-92.709702,937.456421,157.204880,-91.657860,937.071777,112.883171,-88.688705,916.503967,114.926193,-97.782539,958.793640,174.688812,-143.274094,1128.987915,125.746620,-122.972786,1163.166138,103.222786,-144.886200,1128.530396,157.320389,-91.664597,937.120728,112.783134,-88.728897,916.673950,114.896988,-97.696945,958.394226,,,,,,,,,,,,
889,3.704000,-0.053612,-0.004180,-0.018932,0.998374,134.549515,-137.029648,1140.242065,174.704697,-143.298111,1128.950806,125.732285,-122.871872,1163.308228,103.211433,-144.918976,1128.466919,0.999481,0.006404,-0.031153,-0.005106,128.337814,-92.707474,937.456604,157.204422,-91.649910,937.075256,112.884125,-88.679749,916.504517,114.924820,-97.792747,958.790161,174.680405,-143.277954,1128.984009,125.744804,-122.962715,1163.161499,103.227943,-144.880920,1128.527710,157.317307,-91.657043,937.125610,112.784500,-88.719582,916.672607,114.900146,-97.705460,958.384216,,,,,,,,,,,,
890,3.708000,-0.053542,-0.004189,-0.018802,0.998380,134.551376,-137.042572,1140.246460,174.708282,-143.298981,1128.954590,125.730293,-122.890312,1163.314575,103.215431,-144.938416,1128.470093,0.999481,0.006659,-0.031136,-0.004979,128.340118,-92.715996,937.456848,157.206177,-91.643578,937.076294,112.885132,-88.701241,916.503174,114.928970,-97.803154,958.791138,174.686462,-143.279587,1128.986572,125.743744,-122.975616,1163.176758,103.228752,-144.902786,1128.527100,157.319244,-91.648941,937.118958,112.793488,-88.741982,916.676575,114.888641,-97.716545,958.385620,,,,,,,,,,,,
891,3.712000,-0.053527,-0.004156,-0.018734,0.998382,134.561707,-137.037796,1140.246582,174.718613,-143.288528,1128.951660,125.740410,-122.887421,1163.315796,103.225967,-144.937469,1128.472168,0.999476,0.006930,-0.031211,-0.004951,128.343262,-92.710396,937.456299,157.208694,-91.622269,937.071472,112.883026,-88.704903,916.504822,114.938004,-97.804001,958.792786,174.691376,-143.268372,1128.984985,125.751404,-122.980186,1163.165894,103.246452,-144.898132,1128.534912,157.319702,-91.627396,937.112915,112.794029,-88.745697,916.678589,114.896416,-97.716034,958.380371,,,,,,,,,,,,
892,3.717000,-0.053350,-0.004165,-0.018662,0.998393,134.554855,-137.050034,1140.246704,174.712860,-143.290848,1128.950195,125.731110,-122.909119,1163.320801,103.220451,-144.950134,1128.468994,0.999471,0.007106,-0.031302,-0.005195,128.340347,-92.706696,937.450989,157.205322,-91.608658,937.061401,112.874924,-88.696014,916.504333,114.940704,-97.815399,958.787354,174.683533,-143.270676,1128.983765,125.742737,-123.001289,1163.171875,103.242630,-144.910950,1128.531616,157.317276,-91.613647,937.102478,112.785110,-88.735970,916.673645,114.899506,-97.732529,958.399475,,,,,,,,,,,,
893,3.721000,-0.053482,-0.004130,-0.018516,0.998389,134.546234,-137.057175,1140.239502,174.705017,-143.289505,1128.940918,125.720543,-122.912674,1163.310547,103.213036,-144.969330,1128.466675,0.999476,0.006897,-0.031232,-0.005023,128.337601,-92.699951,937.448914,157.203094,-91.613823,937.062988,112.876732,-88.690414,916.498596,114.932899,-97.795616,958.785217,174.670578,-143.268539,1128.975830,125.737831,-123.002380,1163.165405,103.236481,-144.931808,1128.526489,157.313812,-91.618500,937.102173,112.790054,-88.731087,916.672119,114.887474,-97.709114,958.379761,,,,,,,,,,,,
894,3.725000,-0.053628,-0.004111,-0.018530,0.998381,134.538940,-137.037781,1140.235718,174.697052,-143.274628,1128.937378,125.714630,-122.886284,1163.302979,103.205002,-144.952438,1128.466431,0.999475,0.006974,-0.031202,-0.005207,128.334351,-92.706055,937.442993,157.199677,-91.615654,937.059143,112.874107,-88.690903,916.493347,114.929146,-97.811600,958.776672,174.661957,-143.254547,1128.970703,125.727173,-122.976234,1163.157715,103.232269,-144.913681,1128.527954,157.311035,-91.620613,937.099854,112.785446,-88.731552,916.666138,114.886467,-97.725121,958.371765,,,,,,,,,,,,
895,3.729000,-0.053430,-0.004086,-0.018370,0.998394,134.539734,-137.039215,1140.236816,174.699188,-143.258820,1128.933716,125.712288,-122.899666,1163.310303,103.207634,-144.959152,1128.466309,0.999476,0.006708,-0.031268,-0.005014,128.331238,-92.706390,937.444946,157.197098,-91.631165,937.056824,112.870323,-88.691643,916.495667,114.926208,-97.796349,958.782410,174.659729,-143.237152,1128.969849,125.733658,-122.988197,1163.166870,103.233253,-144.922516,1128.524536,157.310135,-91.636223,937.097900,112.780075,-88.732216,916.668274,114.883507,-97.711334,958.384094,,,,,,,,,,,,
896,3.733000,-0.053318,-0.004090,-0.018634,0.998395,134.535599,-137.032104,1140.233398,174.692215,-143.270279,1128.930420,125.714676,-122.893135,1163.309692,103.199799,-144.932907,1128.459961,0.999477,0.006927,-0.031202,-0.004981,128.326462,-92.703705,937.444519,157.191895,-91.615807,937.060242,112.866608,-88.696838,916.492920,114.920776,-97.798477,958.780457,174.658035,-143.250381,1128.963623,125.723663,-122.986336,1163.159180,103.228561,-144.892288,1128.524536,157.309326,-91.620445,937.100525,112.774345,-88.738556,916.670471,114.873131,-97.714081,958.383667,,,,,,,,,,,,
897,3.737000,-0.053194,-0.004135,-0.018588,0.998403,134.544556,-137.034225,1140.236328,174.702789,-143.265701,1128.935425,125.720177,-122.901787,1163.315430,103.210587,-144.935196,1128.458130,0.999479,0.006510,-0.031245,-0.004901,128.336151,-92.704773,937.451416,157.202438,-91.640869,937.064392,112.877754,-88.688988,916.500488,114.928154,-97.784462,958.789490,174.665710,-143.244675,1128.970459,125.735596,-122.993935,1163.166138,103.237946,-144.896118,1128.520264,157.314514,-91.645615,937.103760,112.789986,-88.729683,916.674438,114.882355,-97.698654,958.386536,,,,,,,,,,,,
898,3.742000,-0.053147,-0.004158,-0.018754,0.998402,134.551453,-137.047867,1140.238281,174.708374,-143.291458,1128.939331,125.730217,-122.914726,1163.317993,103.215652,-144.937439,1128.457153,0.999479,0.006534,-0.031144,-0.005448,128.339920,-92.739700,937.454163,157.206268,-91.674988,937.073975,112.885567,-88.701149,916.504639,114.927826,-97.842957,958.784058,174.667221,-143.270401,1128.974731,125.741692,-123.011742,1163.161133,103.249893,-144.895340,1128.524170,157.320923,-91.680099,937.115295,112.793930,-88.742081,916.678284,114.884613,-97.758026,958.387207,,,,,,,,,,,,
899,3.746000,-0.053220,-0.004142,-0.018921,0.998395,134.557953,-137.043472,1140.243530,174.712585,-143.302170,1128.944824,125.741837,-122.904053,1163.321411,103.219315,-144.924210,1128.464111,0.999483,0.005842,-0.031218,-0.005083,128.347839,-92.718330,937.462708,157.215561,-91.693176,937.077332,112.895844,-88.674995,916.512390,114.932030,-97.786819,958.798523,174.683884,-143.283203,1128.976318,125.745506,-122.998192,1163.169434,103.246101,-144.882660,1128.530396,157.329163,-91.700211,937.126648,112.796730,-88.714859,916.680969,114.904961,-97.700195,958.395813,,,,,,,,,,,,
900,3.750000,-0.053288,-0.004176,-0.018731,0.998395,134.563950,-137.064972,1140.244629,174.721481,-143.309937,1128.948608,125.741425,-122.925682,1163.320068,103.228844,-144.959320,1128.464966,0.999485,0.006020,-0.031137,-0.004949,128.354568,-92.728874,937.464966,157.221970,-91.693344,937.084106,112.904564,-88.696510,916.510986,114.937065,-97.796761,958.799866,174.688141,-143.290558,1128.980835,125.750557,-123.015488,1163.174927,103.256615,-144.920059,1128.527344,157.338699,-91.700058,937.132874,112.803986,-88.737061,916.682861,114.906433,-97.710739,958.398193,,,,,,,,,,,,
901,3.754000,-0.053281,-0.004214,-0.018875,0.998392,134.556366,-137.042206,1140.247559,174.713165,-143.298340,1128.955078,125.735733,-122.900742,1163.322510,103.220116,-144.927551,1128.464966,0.999486,0.006221,-0.031061,-0.004980,128.349335,-92.724953,937.471130,157.216385,-91.677826,937.094788,112.900917,-88.697159,916.515198,114.930611,-97.799843,958.803589,174.691040,-143.279083,1128.986816,125.739304,-122.997177,1163.166748,103.240265,-144.885818,1128.531616,157.330414,-91.684471,937.143066,112.802589,-88.737152,916.684509,114.901207,-97.713959,958.403076,,,,,,,,,,,,
902,3.758000,-0.053346,-0.004193,-0.018795,0.998390,134.551239,-137.057205,1140.243896,174.708405,-143.308533,1128.950073,125.729607,-122.914139,1163.317383,103.215607,-144.948929,1128.463867,0.999490,0.006142,-0.030998,-0.004606,128.338837,-92.716743,937.463074,157.206085,-91.673828,937.089661,112.893730,-88.702644,916.502014,114.916626,-97.773758,958.797546,174.681305,-143.288864,1128.982788,125.739288,-123.005417,1163.169922,103.236748,-144.909851,1128.526367,157.325027,-91.680214,937.137512,112.792534,-88.743629,916.676025,114.882607,-97.689003,958.400208,,,,,,,,,,,,
903,3.763000,-0.052964,-0.004226,-0.018717,0.998412,134.543304,-137.038849,1140.243530,174.702316,-143.274979,1128.947998,125.717667,-122.914803,1163.327271,103.209793,-144.926743,1128.455322,0.999482,0.006513,-0.031091,-0.005184,128.338989,-92.717735,937.463928,157.205414,-91.653961,937.086304,112.887032,-88.689896,916.510559,114.924446,-97.809349,958.795044,174.675049,-143.253464,1128.983521,125.730965,-123.013763,1163.166992,103.228897,-144.885742,1128.520874,157.315659,-91.660255,937.132568,112.793167,-88.729630,916.678955,114.894005,-97.722443,958.389771,,,,,,,,,,,,
904,3.767000,-0.053495,-0.004167,-0.018441,0.998389,134.539154,-137.044006,1140.240845,174.699646,-143.270447,1128.945068,125.709740,-122.900261,1163.310913,103.207977,-144.961334,1128.466187,0.999483,0.006622,-0.031043,-0.005058,128.333069,-92.710609,937.463135,157.199280,-91.640411,937.088013,112.882248,-88.691368,916.507263,114.917564,-97.800034,958.794128,174.661850,-143.248062,1128.982422,125.732544,-122.991867,1163.162476,103.231125,-144.924042,1128.525513,157.315170,-91.646568,937.134644,112.784546,-88.732101,916.679443,114.883293,-97.714249,958.393799,,,,,,,,,,,,
905,3.771000,-0.053058,-0.004123,-0.018411,0.998413,134.531906,-137.044144,1140.245605,174.691895,-143.258347,1128.941406,125.703423,-122.921120,1163.328735,103.200272,-144.952988,1128.466309,0.999478,0.006772,-0.031161,-0.005146,128.330154,-92.710609,937.459167,157.195969,-91.631821,937.077515,112.873215,-88.692070,916.507690,114.921188,-97.807922,958.792419,174.650024,-143.234650,1128.980835,125.729385,-123.016853,1163.173340,103.225502,-144.914505,1128.527466,157.310760,-91.637840,937.123413,112.777023,-88.732872,916.680298,114.886131,-97.721176,958.387512,,,,,,,,,,,,
906,3.775000,-0.053250,-0.004118,-0.018394,0.998403,134.527267,-137.042175,1140.250977,174.687271,-143.259415,1128.948486,125.698730,-122.910545,1163.328735,103.195694,-144.956573,1128.475342,0.999480,0.006548,-0.031192,-0.004891,128.330627,-92.698257,937.460571,157.196884,-91.632149,937.076660,112.874191,-88.684006,916.507935,114.920738,-97.778618,958.797363,174.648376,-143.236313,1128.986938,125.725243,-123.001976,1163.180298,103.217445,-144.920059,1128.533447,157.311935,-91.638000,937.121704,112.778694,-88.724693,916.680664,114.883965,-97.692780,958.395630,,,,,,,,,,,,
