Format Version,1.23,Take Name,July2_No_T1,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-07-07 06.09.40.912 PM,Capture Start Frame,103385272,Total Frames in Take,4167,Total Exported Frames,4167,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.067000,-0.042264,0.008434,0.003223,0.999066,310.344513,-138.946472,1149.847656,350.403442,-143.215347,1137.346191,301.571594,-125.704781,1173.468140,279.058411,-147.919296,1138.728394,0.015542,0.013576,-0.072440,0.997159,304.822723,-94.477516,943.243469,333.671478,-93.821281,942.525330,292.056122,-98.718849,964.570251,288.740540,-90.892410,922.634827,350.516632,-143.227783,1137.310303,301.398987,-125.778168,1173.366333,279.057922,-147.837463,1138.867432,333.809784,-93.741425,942.113892,291.735107,-98.741173,964.658081,288.975891,-90.922623,922.818115,,,,,,
17,0.071000,-0.042043,0.008391,0.002942,0.999076,310.350555,-138.956543,1149.852051,350.408447,-143.242432,1137.353027,301.582550,-125.720306,1173.477417,279.060638,-147.906921,1138.725464,0.015682,0.013615,-0.072449,0.997156,304.827728,-94.473785,943.240417,333.676453,-93.817940,942.520874,292.062256,-98.720924,964.566711,288.744446,-90.882477,922.633789,350.526459,-143.256393,1137.313965,301.399231,-125.793442,1173.377197,279.060272,-147.824921,1138.864746,333.816650,-93.739464,942.117615,291.738525,-98.742767,964.651672,288.979095,-90.913460,922.820679,,,,,,
18,0.075000,-0.041644,0.008357,0.003004,0.999093,310.347626,-138.955231,1149.856812,350.406738,-143.226349,1137.356934,301.576599,-125.738922,1173.492188,279.059418,-147.900452,1138.721191,0.015391,0.013608,-0.072472,0.997159,304.828278,-94.471260,943.248840,333.677032,-93.816971,942.528076,292.063293,-98.705475,964.578003,288.744537,-90.891312,922.640625,350.522339,-143.236572,1137.324341,301.412354,-125.817955,1173.379150,279.054810,-147.811234,1138.873535,333.815887,-93.737625,942.118713,291.741089,-98.727592,964.664917,288.980072,-90.921783,922.825439,,,,,,
19,0.079000,-0.041614,0.008339,0.002870,0.999095,310.358948,-138.965179,1149.862305,350.417480,-143.246277,1137.363892,301.590332,-125.747917,1173.498047,279.068878,-147.901337,1138.724731,0.015452,0.013577,-0.072448,0.997160,304.831390,-94.457733,943.257446,333.680145,-93.802017,942.538818,292.065063,-98.695053,964.585205,288.748962,-90.876106,922.648499,350.533813,-143.257355,1137.330078,301.416351,-125.829857,1173.381348,279.067963,-147.810944,1138.878662,333.818665,-93.720749,942.119629,291.745697,-98.717918,964.676208,288.984222,-90.905602,922.828064,,,,,,
20,0.083000,-0.042369,0.008255,0.002913,0.999064,310.352356,-138.947678,1149.843872,350.413483,-143.243408,1137.358765,301.578400,-125.695648,1173.458252,279.065094,-147.903992,1138.714600,0.015736,0.013674,-0.072175,0.997174,304.840057,-94.473007,943.248169,333.688385,-93.801231,942.525757,292.079102,-98.729774,964.575256,288.752747,-90.887993,922.643616,350.529572,-143.255875,1137.322510,301.410095,-125.766205,1173.360352,279.060028,-147.823181,1138.852417,333.824249,-93.721046,942.113892,291.759613,-98.752251,964.662964,288.988586,-90.918091,922.826538,,,,,,
21,0.088000,-0.041810,0.008268,0.002860,0.999087,310.354645,-138.961411,1149.850220,350.414948,-143.247787,1137.359253,301.582794,-125.734802,1173.479614,279.066101,-147.901642,1138.711548,0.015706,0.013694,-0.072433,0.997156,304.840759,-94.476219,943.249207,333.689392,-93.819359,942.525208,292.078766,-98.725052,964.577271,288.754150,-90.884224,922.645325,350.531891,-143.260803,1137.321899,301.405609,-125.808578,1173.377319,279.064362,-147.818863,1138.852417,333.831909,-93.741386,942.124878,291.753326,-98.746826,964.661743,288.987915,-90.915367,922.832947,,,,,,
22,0.092000,-0.042342,0.008453,0.003274,0.999062,310.356140,-138.965744,1149.855591,350.414948,-143.232513,1137.353149,301.582916,-125.721275,1173.474487,279.070465,-147.943436,1138.739136,0.015634,0.013706,-0.072261,0.997169,304.835083,-94.478836,943.240173,333.683441,-93.812065,942.515259,292.075134,-98.729172,964.569092,288.746643,-90.895264,922.636230,350.520691,-143.244568,1137.318848,301.409760,-125.796837,1173.368896,279.076447,-147.862076,1138.876465,333.827789,-93.734573,942.117859,291.750397,-98.751122,964.653992,288.977905,-90.925995,922.821960,,,,,,
23,0.096000,-0.042024,0.008441,0.003186,0.999076,310.356262,-138.957397,1149.857300,350.414673,-143.223495,1137.353271,301.584717,-125.726341,1173.484375,279.069275,-147.922363,1138.734131,0.015318,0.013590,-0.072175,0.997182,304.834869,-94.468391,943.243286,333.683258,-93.796944,942.523438,292.071655,-98.707214,964.572571,288.749725,-90.901001,922.633972,350.525482,-143.236160,1137.317139,301.409302,-125.800209,1173.381958,279.071808,-147.841141,1138.871704,333.822296,-93.719223,942.122925,291.745575,-98.728745,964.655090,288.986481,-90.932503,922.825317,,,,,,
24,0.100000,-0.042282,0.008462,0.003173,0.999065,310.352600,-138.951172,1149.860474,350.410400,-143.224655,1137.357056,301.582306,-125.707718,1173.480957,279.064941,-147.921143,1138.743164,0.015507,0.013527,-0.072216,0.997177,304.832825,-94.467323,943.252380,333.681366,-93.798187,942.537109,292.066010,-98.712852,964.578125,288.751099,-90.890900,922.641907,350.522217,-143.237762,1137.320312,301.407318,-125.778992,1173.383057,279.066132,-147.841599,1138.878052,333.819702,-93.716362,942.115417,291.745422,-98.735893,964.669128,288.988007,-90.920540,922.822998,,,,,,
25,0.104000,-0.041979,0.008380,0.003056,0.999079,310.361237,-138.952103,1149.854492,350.420197,-143.227280,1137.355469,301.589935,-125.720932,1173.481567,279.073456,-147.908112,1138.726440,0.015326,0.013723,-0.072444,0.997160,304.834167,-94.459641,943.243347,333.682678,-93.803612,942.515564,292.074493,-98.692268,964.575928,288.745270,-90.883011,922.638550,350.527252,-143.239578,1137.320557,301.412781,-125.797974,1173.373779,279.080078,-147.825607,1138.865601,333.825409,-93.727135,942.121643,291.747070,-98.713470,964.657593,288.979126,-90.914703,922.829895,,,,,,
