Format Version,1.23,Take Name,July2_No_T2,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-07-07 06.11.09.241 PM,Capture Start Frame,103406471,Total Frames in Take,4630,Total Exported Frames,4630,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
264,1.100000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.005645,0.006920,-0.001827,0.999959,117.255981,-93.576370,957.310913,145.732590,-88.870140,956.947571,104.886650,-99.195290,978.553162,101.148697,-92.663673,936.432129,,,,,,,,,,145.794678,-88.809402,956.649048,104.270737,-99.290985,978.524963,101.734978,-92.677605,937.078369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1.104000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.025723,0.004769,-0.012794,0.999576,117.251137,-92.906288,956.928650,145.826370,-88.825943,956.862244,104.660927,-99.091736,977.881775,101.266098,-90.801170,936.042053,,,,,,,,,,145.780396,-88.791183,956.665955,104.265312,-99.284401,978.522095,101.481110,-90.754829,935.970520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.108000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.031636,0.001269,-0.016668,0.999360,117.246330,-92.683449,956.583740,145.852859,-88.832146,956.762390,104.461121,-99.011879,977.375427,101.425011,-90.206306,935.613464,,,,,,,,,,145.788055,-88.817589,956.653320,104.269928,-99.281746,978.511963,101.547401,-90.139870,935.381653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1.113000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.032702,-0.001566,-0.018693,0.999289,117.265175,-92.572029,956.404419,145.886292,-88.842339,956.750305,104.337540,-98.888283,977.111633,101.571693,-89.985435,935.351501,,,,,,,,,,145.791977,-88.834587,956.657471,104.249992,-99.199768,978.476562,101.690392,-89.908203,935.072266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1.117000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.033163,-0.002177,-0.018319,0.999280,117.298126,-92.560364,956.377136,145.916122,-88.810692,956.762512,104.348862,-98.904411,977.062256,101.629410,-89.965981,935.306702,,,,,,,,,,145.789536,-88.803001,956.652161,104.261681,-99.231102,978.474548,101.782867,-89.880524,935.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1.121000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.032562,-0.001558,-0.017347,0.999318,117.324791,-92.622101,956.428284,145.935730,-88.815285,956.774963,104.412857,-98.967216,977.136414,101.625786,-90.083794,935.373596,,,,,,,,,,145.789658,-88.805519,956.641479,104.286407,-99.289261,978.512146,101.815239,-89.994263,935.085632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1.125000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.031921,-0.001397,-0.017227,0.999341,117.328972,-92.655014,956.443420,145.939087,-88.840630,956.775635,104.425583,-98.976883,977.164001,101.622253,-90.147507,935.390747,,,,,,,,,,145.796707,-88.829994,956.639526,104.284828,-99.291069,978.503052,101.813080,-90.059738,935.110229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1.129000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.031140,-0.000958,-0.016835,0.999373,117.329811,-92.680641,956.475952,145.937103,-88.842583,956.777100,104.449753,-98.980881,977.217590,101.602592,-90.218437,935.433289,,,,,,,,,,145.805435,-88.830292,956.638916,104.284531,-99.284370,978.500671,101.789742,-90.134796,935.167969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1.133000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.030157,-0.000589,-0.016693,0.999406,117.320381,-92.678894,956.519043,145.926712,-88.831551,956.790894,104.458023,-98.942482,977.282837,101.576408,-90.262650,935.483582,,,,,,,,,,145.804138,-88.818550,956.653809,104.284271,-99.227440,978.486938,101.758530,-90.182899,935.230652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1.137000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.030613,-0.000004,-0.015891,0.999405,117.321632,-92.737358,956.546631,145.921921,-88.843376,956.790405,104.492546,-99.041321,977.318726,101.550446,-90.327354,935.530762,,,,,,,,,,145.810928,-88.829231,956.655762,104.303940,-99.332512,978.530640,101.722626,-90.249687,935.284302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1.142000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029528,0.000151,-0.015867,0.999438,117.306450,-92.732697,956.558899,145.906570,-88.836494,956.784424,104.484879,-98.992416,977.348999,101.527901,-90.369171,935.543274,,,,,,,,,,145.814743,-88.821365,956.655273,104.280479,-99.268990,978.502869,101.684891,-90.297310,935.310181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.146000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029579,0.000473,-0.015905,0.999436,117.294312,-92.748459,956.575012,145.894791,-88.853920,956.782593,104.485786,-99.009750,977.372681,101.502350,-90.381691,935.569946,,,,,,,,,,145.806061,-88.837807,956.651733,104.272255,-99.284195,978.503845,101.659637,-90.310722,935.342285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1.150000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028982,0.000527,-0.015759,0.999456,117.286636,-92.737251,956.576416,145.885986,-88.833984,956.775940,104.482399,-98.977570,977.382996,101.491524,-90.400177,935.570374,,,,,,,,,,145.807236,-88.818123,956.651428,104.271706,-99.243935,978.488159,101.637383,-90.331886,935.346008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1.154000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028618,0.000792,-0.015846,0.999465,117.285866,-92.745125,956.591370,145.885925,-88.846237,956.772461,104.492027,-98.968407,977.409485,101.479637,-90.420715,935.592224,,,,,,,,,,145.808029,-88.829803,956.645691,104.274963,-99.229950,978.490234,101.627686,-90.353310,935.372864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1.158000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029755,0.000930,-0.015264,0.999440,117.284233,-92.779297,956.582886,145.879761,-88.847412,956.767029,104.501984,-99.064987,977.389404,101.470947,-90.425468,935.592407,,,,,,,,,,145.802216,-88.830162,956.638306,104.275482,-99.338562,978.501648,101.620239,-90.356613,935.371216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1.163000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029280,0.000965,-0.015259,0.999454,117.283386,-92.774887,956.597961,145.878876,-88.842491,956.775940,104.502983,-99.040955,977.411499,101.468292,-90.441216,935.606628,,,,,,,,,,145.801926,-88.825920,956.649048,104.282600,-99.307411,978.508667,101.615578,-90.373329,935.385925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1.167000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029324,0.001137,-0.015469,0.999450,117.286934,-92.780327,956.598755,145.884094,-88.859665,956.766968,104.511345,-99.043098,977.416199,101.465363,-90.438217,935.613159,,,,,,,,,,145.804901,-88.843544,956.641663,104.299896,-99.311043,978.520813,101.612000,-90.369560,935.389404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1.171000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028962,0.000939,-0.015383,0.999462,117.288528,-92.776855,956.605286,145.884995,-88.851402,956.781677,104.505867,-99.026505,977.422363,101.474731,-90.452660,935.611816,,,,,,,,,,145.808319,-88.835846,956.659912,104.301659,-99.289085,978.512207,101.616722,-90.384918,935.388184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1.175000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029173,0.000950,-0.015443,0.999455,117.278633,-92.773964,956.609375,145.875580,-88.852028,956.786926,104.495605,-99.030899,977.424011,101.464729,-90.438972,935.617188,,,,,,,,,,145.795883,-88.836716,956.664917,104.296516,-99.293251,978.512207,101.608574,-90.370560,935.392578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1.179000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029135,0.001056,-0.015324,0.999458,117.273514,-92.773590,956.607300,145.869537,-88.844658,956.778625,104.496307,-99.032104,977.425049,101.454704,-90.443993,935.618225,,,,,,,,,,145.792542,-88.828590,956.654602,104.285950,-99.295280,978.511230,101.599213,-90.376221,935.396729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1.183000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028902,0.000944,-0.015403,0.999463,117.263885,-92.772110,956.600220,145.860504,-88.847794,956.775879,104.481209,-99.018784,977.418274,101.449936,-90.449753,935.606689,,,,,,,,,,145.783707,-88.832329,956.654297,104.278320,-99.280312,978.504700,101.591782,-90.382080,935.383179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1.188000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028515,0.000833,-0.015753,0.999469,117.258530,-92.752884,956.593750,145.857864,-88.848595,956.771790,104.467499,-98.974304,977.414124,101.450203,-90.435730,935.595398,,,,,,,,,,145.779053,-88.832573,956.646057,104.257339,-99.230560,978.476379,101.597931,-90.368584,935.376831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1.192000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028922,0.000947,-0.015433,0.999462,117.263206,-92.758820,956.593140,145.860062,-88.836189,956.768738,104.480316,-99.005539,977.410950,101.449234,-90.434715,935.599854,,,,,,,,,,145.785553,-88.819717,956.644531,104.264946,-99.268532,978.492615,101.592705,-90.367508,935.380249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1.196000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028805,0.000931,-0.015757,0.999460,117.266174,-92.742661,956.590820,145.865570,-88.838585,956.765747,104.479027,-98.976189,977.410034,101.453934,-90.413200,935.596802,,,,,,,,,,145.793610,-88.822273,956.643433,104.265221,-99.235085,978.480286,101.594490,-90.346970,935.378296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1.200000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029483,0.001080,-0.015366,0.999447,117.274567,-92.785591,956.597168,145.870911,-88.859154,956.770203,104.497650,-99.057571,977.411011,101.455139,-90.440025,935.610352,,,,,,,,,,145.789612,-88.843384,956.645508,104.291351,-99.327950,978.526367,101.602036,-90.370583,935.383850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1.204000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029201,0.001069,-0.015364,0.999455,117.278603,-92.771057,956.598999,145.874939,-88.844421,956.770203,104.501434,-99.031334,977.416260,101.459442,-90.437393,935.610657,,,,,,,,,,145.802582,-88.827705,956.645874,104.280037,-99.297943,978.513062,101.601761,-90.370293,935.390503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1.208000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029051,0.001063,-0.015635,0.999455,117.273682,-92.772545,956.604187,145.872147,-88.861328,956.773926,104.493309,-99.019646,977.423401,101.455597,-90.436638,935.615295,,,,,,,,,,145.796417,-88.844986,956.649414,104.278419,-99.284439,978.515564,101.599884,-90.369080,935.394043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1.212000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028683,0.000935,-0.015971,0.999461,117.267441,-92.747543,956.605164,145.868515,-88.855644,956.778381,104.478142,-98.970543,977.426086,101.455658,-90.416443,935.610962,,,,,,,,,,145.794525,-88.839096,956.653748,104.262589,-99.226204,978.480774,101.599876,-90.350334,935.394958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1.217000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028496,0.000942,-0.015573,0.999472,117.266182,-92.751656,956.602783,145.864151,-88.836891,956.774719,104.481796,-98.977058,977.426086,101.452621,-90.440994,935.607727,,,,,,,,,,145.790314,-88.820290,956.649719,104.264397,-99.234741,978.488159,101.596901,-90.374672,935.391235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1.221000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028962,0.000979,-0.015603,0.999458,117.259819,-92.769508,956.603516,145.858017,-88.856567,956.777344,104.476341,-99.013611,977.421753,101.445114,-90.438347,935.611572,,,,,,,,,,145.781006,-88.839790,956.649963,104.255112,-99.278893,978.511719,101.593102,-90.370636,935.392029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1.225000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.027962,0.000766,-0.015996,0.999481,117.258827,-92.737228,956.605164,145.860062,-88.846725,956.781738,104.462669,-98.929329,977.431091,101.453751,-90.435608,935.602661,,,,,,,,,,145.790161,-88.829643,956.655884,104.234535,-99.185791,978.492615,101.597107,-90.370552,935.388733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1.229000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028729,0.000946,-0.015589,0.999465,117.270348,-92.772644,956.619690,145.868439,-88.858887,956.793396,104.485771,-99.007355,977.440063,101.456841,-90.451691,935.625671,,,,,,,,,,145.791824,-88.841309,956.662842,104.253937,-99.273094,978.524292,101.608116,-90.384254,935.409790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1.233000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028737,0.000921,-0.015761,0.999462,117.274361,-92.731949,956.628296,145.873779,-88.828064,956.803284,104.486794,-98.962563,977.448120,101.462509,-90.405220,935.633728,,,,,,,,,,145.803604,-88.811134,956.679016,104.263199,-99.223358,978.522095,101.604088,-90.339302,935.417053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1.238000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029144,0.001215,-0.015432,0.999455,117.304253,-92.775833,956.649475,145.901123,-88.852829,956.811646,104.532486,-99.032173,977.471252,101.479126,-90.442497,935.665588,,,,,,,,,,145.828735,-88.835335,956.684265,104.301353,-99.301483,978.570312,101.624542,-90.375298,935.447571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1.242000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029606,0.001255,-0.015444,0.999442,117.324493,-92.779305,956.660400,145.921478,-88.857132,956.824341,104.553970,-99.054634,977.477173,101.498039,-90.426132,935.679749,,,,,,,,,,145.845581,-88.839668,956.695129,104.323425,-99.326363,978.584656,101.647011,-90.357979,935.460205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1.246000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028852,0.001259,-0.015961,0.999456,117.337669,-92.765747,956.693054,145.938675,-88.872780,956.849365,104.561966,-98.996483,977.520081,101.512344,-90.427963,935.709839,,,,,,,,,,145.865585,-88.855385,956.721252,104.331749,-99.259628,978.600830,101.659164,-90.361549,935.493896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1.250000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028383,0.001411,-0.016350,0.999462,117.353577,-92.732346,956.712280,145.957626,-88.861206,956.855225,104.580215,-98.933830,977.549500,101.522881,-90.402000,935.732300,,,,,,,,,,145.883240,-88.843185,956.723633,104.345505,-99.189362,978.593567,101.674553,-90.336456,935.522705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1.254000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028734,0.001572,-0.016572,0.999448,117.375282,-92.749039,956.719238,145.981079,-88.890472,956.855591,104.605972,-98.959702,977.556152,101.538818,-90.396935,935.746033,,,,,,,,,,145.910721,-88.871765,956.724304,104.361519,-99.222603,978.623596,101.687874,-90.331398,935.535583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1.258000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028538,0.001694,-0.016494,0.999455,117.396362,-92.745308,956.728516,146.001541,-88.881973,956.856384,104.633171,-98.949959,977.570984,101.554367,-90.403984,935.758240,,,,,,,,,,145.927933,-88.863747,956.724609,104.394753,-99.209366,978.630554,101.705605,-90.338272,935.547546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1.262000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.028763,0.001960,-0.016661,0.999445,117.446365,-92.749924,956.739807,146.052841,-88.895813,956.854187,104.692322,-98.960045,977.586182,101.593925,-90.393898,935.779114,,,,,,,,,,145.977036,-88.877266,956.720032,104.451187,-99.221146,978.648193,101.748550,-90.327698,935.568665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1.267000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029286,0.002256,-0.016718,0.999429,117.498260,-92.775246,956.752197,146.105194,-88.924088,956.854065,104.755661,-99.006142,977.599426,101.633942,-90.395508,935.803101,,,,,,,,,,146.032074,-88.904915,956.719727,104.505440,-99.275772,978.689270,101.786980,-90.328941,935.591187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1.271000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029063,0.002330,-0.017041,0.999430,117.545937,-92.782417,956.754272,146.155365,-88.949562,956.849426,104.802963,-98.995865,977.606445,101.679504,-90.401810,935.806946,,,,,,,,,,146.087357,-88.930618,956.718933,104.553741,-99.265671,978.704285,101.825912,-90.336136,935.593445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1.275000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.029209,0.002674,-0.017061,0.999424,117.602623,-92.781952,956.757629,146.212158,-88.949692,956.834351,104.873802,-99.001457,977.616638,101.721916,-90.394691,935.821838,,,,,,,,,,146.139313,-88.930679,956.701172,104.628082,-99.268425,978.697937,101.873573,-90.328484,935.610046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1.279000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.030296,0.003030,-0.017269,0.999387,117.663712,-92.807846,956.752563,146.274857,-88.987282,956.818115,104.946655,-99.067825,977.606628,101.769623,-90.368416,935.832947,,,,,,,,,,146.207947,-88.968224,956.690063,104.703400,-99.342651,978.712708,101.912384,-90.302002,935.617004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1.283000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.030723,0.003371,-0.017255,0.999373,117.712234,-92.820183,956.747742,146.323227,-88.998329,956.797546,105.009415,-99.098839,977.604980,101.804077,-90.363365,935.840881,,,,,,,,,,146.249191,-88.979477,956.666321,104.767441,-99.380241,978.740662,101.953239,-90.295158,935.620911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1.288000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.030230,0.003441,-0.017892,0.999377,117.756821,-92.818855,956.745117,146.372650,-89.033173,956.785583,105.050140,-99.060814,977.611023,101.847687,-90.362572,935.838928,,,,,,,,,,146.301819,-89.014404,956.656128,104.810677,-99.332939,978.714966,101.993843,-90.296051,935.622498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1.292000,-0.119079,-0.001685,-0.024892,0.992571,128.429047,-132.470184,1164.687500,168.415970,-140.697968,1154.077271,119.964638,-115.299065,1185.752686,96.906425,-141.413574,1154.232422,0.030396,0.003541,-0.018334,0.999363,117.791664,-92.818909,956.732300,146.410812,-89.058411,956.767639,105.084122,-99.056633,977.598816,101.880074,-90.341667,935.830444,,,,,,,,,,146.342361,-89.040390,956.644226,104.858421,-99.330383,978.712524,102.018562,-90.275009,935.609436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
