Format Version,1.23,Take Name,Apr17_Sand_Con_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 06.00.53.000 PM,Capture Start Frame,7536667,Total Frames in Take,5342,Total Exported Frames,5342,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.000040,-0.017541,-0.017673,0.999690,0.226664,-0.045614,0.289428,0.335179,-0.028522,0.250793,0.329330,-0.028325,0.311749,0.124059,-0.066458,0.318604,0.090883,-0.050468,0.268591,0.348841,-0.026749,0.340697,0.131692,-0.073161,0.246135,0.337378,-0.029364,0.250643,0.330255,-0.027751,0.311620,0.122385,-0.067907,0.318688,0.089306,-0.050761,0.268754,0.348600,-0.026284,0.340708,0.131020,-0.070991,0.246320
7,0.058000,0.000587,-0.017438,-0.017660,0.999692,0.226604,-0.045622,0.289426,0.335111,-0.028476,0.250792,0.329274,-0.028357,0.311749,0.124006,-0.066507,0.318594,0.090820,-0.050457,0.268608,0.348790,-0.026816,0.340696,0.131625,-0.073119,0.246115,0.337390,-0.029371,0.250644,0.330246,-0.027771,0.311620,0.122370,-0.067894,0.318682,0.089303,-0.050788,0.268741,0.348569,-0.026302,0.340696,0.131014,-0.070941,0.246312
8,0.067000,0.000578,-0.017425,-0.017666,0.999692,0.226589,-0.045607,0.289420,0.335095,-0.028464,0.250783,0.329260,-0.028343,0.311740,0.123991,-0.066491,0.318591,0.090804,-0.050441,0.268605,0.348776,-0.026802,0.340686,0.131609,-0.073104,0.246112,0.337358,-0.029356,0.250633,0.330251,-0.027767,0.311613,0.122344,-0.067864,0.318681,0.089307,-0.050764,0.268728,0.348593,-0.026260,0.340689,0.131036,-0.070972,0.246301
9,0.075000,-0.000097,-0.017568,-0.017703,0.999689,0.226669,-0.045621,0.289424,0.335186,-0.028541,0.250792,0.329335,-0.028336,0.311748,0.124061,-0.066455,0.318596,0.090888,-0.050469,0.268580,0.348844,-0.026758,0.340697,0.131697,-0.073167,0.246128,0.337381,-0.029378,0.250640,0.330235,-0.027776,0.311630,0.122378,-0.067900,0.318675,0.089303,-0.050787,0.268749,0.348597,-0.026305,0.340694,0.131033,-0.070941,0.246327
10,0.083000,0.001085,-0.017309,-0.017595,0.999695,0.226544,-0.045616,0.289427,0.335039,-0.028416,0.250785,0.329216,-0.028358,0.311743,0.123955,-0.066545,0.318599,0.090755,-0.050450,0.268637,0.348739,-0.026843,0.340687,0.131559,-0.073084,0.246112,0.337373,-0.029365,0.250653,0.330257,-0.027761,0.311612,0.122364,-0.067866,0.318674,0.089277,-0.050773,0.268743,0.348619,-0.026274,0.340684,0.131011,-0.070983,0.246300
11,0.092000,0.000183,-0.017491,-0.017786,0.999689,0.226657,-0.045601,0.289420,0.335172,-0.028515,0.250783,0.329330,-0.028344,0.311739,0.124051,-0.066435,0.318596,0.090873,-0.050416,0.268594,0.348843,-0.026786,0.340687,0.131675,-0.073107,0.246123,0.337406,-0.029383,0.250626,0.330260,-0.027769,0.311607,0.122389,-0.067853,0.318694,0.089300,-0.050789,0.268748,0.348596,-0.026286,0.340705,0.131031,-0.070951,0.246291
12,0.100000,0.001043,-0.017318,-0.017623,0.999694,0.226569,-0.045620,0.289418,0.335065,-0.028430,0.250776,0.329242,-0.028366,0.311735,0.123979,-0.066541,0.318590,0.090780,-0.050448,0.268626,0.348764,-0.026850,0.340678,0.131583,-0.073086,0.246104,0.337397,-0.029377,0.250631,0.330243,-0.027781,0.311609,0.122380,-0.067881,0.318674,0.089302,-0.050780,0.268738,0.348616,-0.026274,0.340674,0.131040,-0.070944,0.246292
13,0.108000,-0.001113,-0.017777,-0.017832,0.999682,0.226765,-0.045607,0.289413,0.335302,-0.028637,0.250788,0.329428,-0.028307,0.311741,0.124140,-0.066352,0.318588,0.090991,-0.050458,0.268527,0.348926,-0.026676,0.340694,0.131802,-0.073214,0.246137,0.337397,-0.029383,0.250619,0.330274,-0.027786,0.311620,0.122376,-0.067868,0.318681,0.089312,-0.050771,0.268735,0.348597,-0.026307,0.340713,0.131040,-0.070927,0.246347
14,0.117000,-0.001047,-0.017783,-0.017805,0.999683,0.226750,-0.045601,0.289408,0.335287,-0.028620,0.250787,0.329411,-0.028298,0.311740,0.124126,-0.066355,0.318580,0.090977,-0.050457,0.268520,0.348909,-0.026670,0.340693,0.131789,-0.073207,0.246128,0.337417,-0.029372,0.250617,0.330252,-0.027776,0.311610,0.122367,-0.067854,0.318667,0.089327,-0.050758,0.268735,0.348598,-0.026322,0.340723,0.131041,-0.070977,0.246330
15,0.125000,-0.000038,-0.017528,-0.017642,0.999691,0.226652,-0.045598,0.289421,0.335165,-0.028500,0.250784,0.329318,-0.028303,0.311740,0.124049,-0.066448,0.318600,0.090871,-0.050461,0.268588,0.348829,-0.026726,0.340687,0.131681,-0.073151,0.246130,0.337403,-0.029369,0.250617,0.330248,-0.027776,0.311622,0.122385,-0.067892,0.318679,0.089319,-0.050751,0.268751,0.348612,-0.026258,0.340711,0.131000,-0.070956,0.246292
16,0.133000,0.000395,-0.017428,-0.017755,0.999690,0.226637,-0.045611,0.289418,0.335146,-0.028501,0.250775,0.329310,-0.028357,0.311732,0.124035,-0.066465,0.318597,0.090851,-0.050427,0.268605,0.348827,-0.026810,0.340678,0.131651,-0.073106,0.246121,0.337395,-0.029394,0.250619,0.330252,-0.027774,0.311605,0.122378,-0.067903,0.318687,0.089296,-0.050743,0.268752,0.348602,-0.026305,0.340686,0.131049,-0.070931,0.246303
17,0.142000,0.000785,-0.017426,-0.017719,0.999691,0.226588,-0.045609,0.289428,0.335096,-0.028460,0.250799,0.329260,-0.028364,0.311757,0.123987,-0.066495,0.318590,0.090802,-0.050421,0.268610,0.348776,-0.026837,0.340703,0.131605,-0.073079,0.246108,0.337364,-0.029354,0.250643,0.330240,-0.027770,0.311628,0.122376,-0.067844,0.318677,0.089308,-0.050747,0.268745,0.348581,-0.026320,0.340711,0.131029,-0.070967,0.246284
18,0.150000,-0.000501,-0.017655,-0.017748,0.999686,0.226714,-0.045605,0.289414,0.335239,-0.028567,0.250786,0.329378,-0.028313,0.311741,0.124099,-0.066405,0.318588,0.090936,-0.050456,0.268553,0.348883,-0.026714,0.340691,0.131746,-0.073177,0.246126,0.337386,-0.029361,0.250635,0.330246,-0.027746,0.311613,0.122385,-0.067871,0.318671,0.089299,-0.050783,0.268746,0.348614,-0.026311,0.340704,0.131026,-0.070950,0.246317
19,0.158000,-0.000306,-0.017573,-0.017726,0.999688,0.226679,-0.045613,0.289418,0.335197,-0.028554,0.250780,0.329346,-0.028325,0.311735,0.124070,-0.066430,0.318600,0.090898,-0.050463,0.268577,0.348855,-0.026736,0.340684,0.131705,-0.073172,0.246134,0.337410,-0.029385,0.250626,0.330252,-0.027758,0.311604,0.122378,-0.067865,0.318690,0.089290,-0.050801,0.268752,0.348617,-0.026271,0.340704,0.131001,-0.070975,0.246303
20,0.167000,-0.000792,-0.017715,-0.017812,0.999684,0.226723,-0.045604,0.289411,0.335256,-0.028603,0.250785,0.329388,-0.028313,0.311739,0.124103,-0.066372,0.318585,0.090948,-0.050448,0.268538,0.348890,-0.026699,0.340691,0.131757,-0.073187,0.246129,0.337407,-0.029383,0.250639,0.330250,-0.027785,0.311609,0.122379,-0.067843,0.318671,0.089301,-0.050775,0.268728,0.348605,-0.026272,0.340705,0.131018,-0.070953,0.246326
21,0.175000,-0.001311,-0.017817,-0.017819,0.999682,0.226782,-0.045600,0.289418,0.335322,-0.028643,0.250794,0.329443,-0.028289,0.311746,0.124156,-0.066335,0.318595,0.091010,-0.050462,0.268524,0.348940,-0.026646,0.340700,0.131823,-0.073225,0.246147,0.337414,-0.029378,0.250632,0.330250,-0.027790,0.311621,0.122382,-0.067874,0.318688,0.089305,-0.050775,0.268748,0.348602,-0.026260,0.340724,0.131018,-0.070921,0.246346
22,0.183000,-0.000618,-0.017688,-0.017761,0.999686,0.226721,-0.045609,0.289416,0.335249,-0.028583,0.250791,0.329385,-0.028315,0.311745,0.124104,-0.066399,0.318588,0.090945,-0.050461,0.268547,0.348888,-0.026709,0.340696,0.131755,-0.073187,0.246128,0.337408,-0.029363,0.250627,0.330275,-0.027775,0.311622,0.122387,-0.067869,0.318683,0.089305,-0.050770,0.268729,0.348592,-0.026281,0.340712,0.131023,-0.070992,0.246319
23,0.192000,0.000774,-0.017393,-0.017799,0.999690,0.226603,-0.045606,0.289424,0.335111,-0.028475,0.250788,0.329279,-0.028377,0.311745,0.124001,-0.066474,0.318593,0.090816,-0.050395,0.268615,0.348798,-0.026852,0.340691,0.131613,-0.073060,0.246111,0.337408,-0.029382,0.250633,0.330264,-0.027805,0.311620,0.122361,-0.067850,0.318693,0.089292,-0.050775,0.268727,0.348588,-0.026303,0.340695,0.131023,-0.070971,0.246296
24,0.200000,-0.000670,-0.017699,-0.017753,0.999686,0.226693,-0.045601,0.289417,0.335222,-0.028578,0.250792,0.329356,-0.028303,0.311746,0.124075,-0.066389,0.318589,0.090917,-0.050457,0.268546,0.348858,-0.026694,0.340698,0.131728,-0.073185,0.246130,0.337405,-0.029375,0.250622,0.330265,-0.027804,0.311615,0.122381,-0.067832,0.318675,0.089301,-0.050764,0.268735,0.348581,-0.026271,0.340733,0.131025,-0.070976,0.246301
25,0.208000,0.000137,-0.017516,-0.017766,0.999689,0.226641,-0.045626,0.289426,0.335157,-0.028540,0.250793,0.329311,-0.028364,0.311749,0.124033,-0.066462,0.318599,0.090858,-0.050449,0.268594,0.348823,-0.026802,0.340697,0.131662,-0.073141,0.246127,0.337373,-0.029393,0.250642,0.330258,-0.027789,0.311618,0.122391,-0.067847,0.318683,0.089299,-0.050794,0.268755,0.348585,-0.026318,0.340709,0.131017,-0.070954,0.246303
26,0.217000,-0.000357,-0.017630,-0.017758,0.999687,0.226699,-0.045595,0.289412,0.335223,-0.028548,0.250784,0.329365,-0.028311,0.311739,0.124086,-0.066402,0.318584,0.090921,-0.050438,0.268556,0.348871,-0.026720,0.340689,0.131729,-0.073153,0.246121,0.337393,-0.029366,0.250626,0.330246,-0.027750,0.311612,0.122395,-0.067870,0.318681,0.089302,-0.050783,0.268735,0.348597,-0.026272,0.340712,0.131005,-0.070960,0.246286
27,0.225000,-0.000207,-0.017612,-0.017723,0.999688,0.226668,-0.045615,0.289420,0.335189,-0.028548,0.250794,0.329333,-0.028330,0.311749,0.124057,-0.066438,0.318589,0.090889,-0.050462,0.268566,0.348840,-0.026746,0.340699,0.131698,-0.073166,0.246123,0.337406,-0.029382,0.250633,0.330240,-0.027774,0.311624,0.122374,-0.067868,0.318674,0.089291,-0.050793,0.268748,0.348586,-0.026274,0.340713,0.131030,-0.070959,0.246295
28,0.233000,0.000082,-0.017527,-0.017735,0.999689,0.226634,-0.045618,0.289425,0.335150,-0.028529,0.250791,0.329303,-0.028347,0.311747,0.124027,-0.066456,0.318598,0.090852,-0.050451,0.268590,0.348814,-0.026780,0.340695,0.131657,-0.073143,0.246127,0.337398,-0.029380,0.250623,0.330254,-0.027827,0.311621,0.122363,-0.067850,0.318686,0.089289,-0.050791,0.268752,0.348573,-0.026290,0.340721,0.131006,-0.070945,0.246292
29,0.242000,0.001043,-0.017314,-0.017669,0.999693,0.226570,-0.045611,0.289421,0.335068,-0.028430,0.250779,0.329245,-0.028366,0.311737,0.123978,-0.066523,0.318595,0.090780,-0.050426,0.268631,0.348767,-0.026853,0.340680,0.131581,-0.073068,0.246108,0.337378,-0.029379,0.250611,0.330242,-0.027801,0.311619,0.122387,-0.067860,0.318678,0.089302,-0.050787,0.268762,0.348591,-0.026296,0.340698,0.131003,-0.070919,0.246259
30,0.250000,-0.000434,-0.017622,-0.017648,0.999689,0.226661,-0.045605,0.289425,0.335181,-0.028540,0.250793,0.329323,-0.028296,0.311747,0.124052,-0.066430,0.318602,0.090883,-0.050481,0.268572,0.348830,-0.026696,0.340697,0.131696,-0.073190,0.246139,0.337388,-0.029373,0.250622,0.330249,-0.027783,0.311619,0.122370,-0.067880,0.318691,0.089296,-0.050772,0.268742,0.348577,-0.026261,0.340730,0.131028,-0.070980,0.246313
31,0.258000,0.000245,-0.017469,-0.017704,0.999691,0.226624,-0.045595,0.289421,0.335135,-0.028487,0.250782,0.329294,-0.028325,0.311738,0.124022,-0.066450,0.318599,0.090840,-0.050431,0.268600,0.348809,-0.026766,0.340685,0.131645,-0.073113,0.246125,0.337392,-0.029369,0.250636,0.330252,-0.027752,0.311614,0.122371,-0.067834,0.318678,0.089295,-0.050781,0.268750,0.348617,-0.026248,0.340690,0.130995,-0.070932,0.246298
32,0.267000,0.000261,-0.017536,-0.017821,0.999687,0.226632,-0.045602,0.289424,0.335152,-0.028518,0.250800,0.329304,-0.028357,0.311756,0.124021,-0.066434,0.318588,0.090850,-0.050405,0.268584,0.348815,-0.026804,0.340705,0.131652,-0.073096,0.246114,0.337398,-0.029383,0.250631,0.330249,-0.027765,0.311634,0.122376,-0.067835,0.318684,0.089277,-0.050752,0.268731,0.348562,-0.026361,0.340715,0.131028,-0.070952,0.246300
33,0.275000,0.000208,-0.017520,-0.017762,0.999689,0.226633,-0.045616,0.289433,0.335149,-0.028523,0.250803,0.329303,-0.028356,0.311759,0.124025,-0.066457,0.318602,0.090850,-0.050437,0.268598,0.348814,-0.026798,0.340707,0.131654,-0.073125,0.246129,0.337382,-0.029388,0.250655,0.330260,-0.027795,0.311631,0.122366,-0.067860,0.318676,0.089310,-0.050761,0.268759,0.348581,-0.026290,0.340712,0.131019,-0.070941,0.246311
34,0.283000,-0.000347,-0.017613,-0.017662,0.999689,0.226682,-0.045594,0.289417,0.335201,-0.028525,0.250785,0.329345,-0.028291,0.311740,0.124073,-0.066421,0.318592,0.090903,-0.050463,0.268564,0.348852,-0.026697,0.340690,0.131715,-0.073169,0.246128,0.337389,-0.029352,0.250622,0.330238,-0.027778,0.311620,0.122386,-0.067886,0.318681,0.089314,-0.050762,0.268727,0.348614,-0.026248,0.340715,0.131025,-0.070997,0.246300
35,0.292000,-0.000002,-0.017533,-0.017836,0.999687,0.226691,-0.045580,0.289421,0.335211,-0.028521,0.250786,0.329363,-0.028327,0.311742,0.124080,-0.066393,0.318597,0.090908,-0.050389,0.268586,0.348875,-0.026760,0.340690,0.131709,-0.073093,0.246127,0.337372,-0.029368,0.250646,0.330271,-0.027762,0.311609,0.122397,-0.067881,0.318695,0.089307,-0.050745,0.268731,0.348619,-0.026284,0.340710,0.131019,-0.070975,0.246302
36,0.300000,-0.000957,-0.017775,-0.017881,0.999682,0.226745,-0.045611,0.289413,0.335284,-0.028639,0.250794,0.329410,-0.028328,0.311747,0.124118,-0.066355,0.318582,0.090971,-0.050443,0.268526,0.348908,-0.026707,0.340700,0.131780,-0.073195,0.246129,0.337401,-0.029394,0.250638,0.330252,-0.027797,0.311621,0.122377,-0.067846,0.318669,0.089308,-0.050770,0.268739,0.348593,-0.026297,0.340717,0.131001,-0.070953,0.246315
37,0.308000,-0.000340,-0.017600,-0.017690,0.999689,0.226663,-0.045611,0.289428,0.335183,-0.028548,0.250795,0.329328,-0.028314,0.311750,0.124054,-0.066433,0.318605,0.090884,-0.050472,0.268579,0.348835,-0.026721,0.340699,0.131694,-0.073180,0.246141,0.337401,-0.029398,0.250631,0.330257,-0.027773,0.311631,0.122370,-0.067866,0.318685,0.089291,-0.050788,0.268750,0.348616,-0.026257,0.340717,0.131031,-0.070969,0.246307
38,0.317000,0.000125,-0.017525,-0.017654,0.999691,0.226621,-0.045602,0.289423,0.335133,-0.028493,0.250790,0.329287,-0.028316,0.311746,0.124018,-0.066460,0.318594,0.090839,-0.050455,0.268588,0.348798,-0.026749,0.340694,0.131648,-0.073139,0.246123,0.337406,-0.029374,0.250619,0.330252,-0.027786,0.311637,0.122370,-0.067849,0.318671,0.089301,-0.050773,0.268737,0.348597,-0.026280,0.340710,0.131005,-0.070961,0.246293
39,0.325000,-0.000339,-0.017635,-0.017702,0.999688,0.226661,-0.045612,0.289427,0.335184,-0.028551,0.250801,0.329325,-0.028317,0.311755,0.124050,-0.066431,0.318597,0.090883,-0.050469,0.268569,0.348830,-0.026725,0.340706,0.131694,-0.073178,0.246133,0.337402,-0.029385,0.250632,0.330243,-0.027795,0.311633,0.122370,-0.067863,0.318677,0.089302,-0.050785,0.268752,0.348572,-0.026278,0.340730,0.131009,-0.070965,0.246301
40,0.333000,-0.000564,-0.017640,-0.017763,0.999686,0.226688,-0.045600,0.289426,0.335213,-0.028570,0.250793,0.329354,-0.028309,0.311748,0.124074,-0.066393,0.318606,0.090910,-0.050449,0.268570,0.348859,-0.026706,0.340698,0.131718,-0.073174,0.246145,0.337404,-0.029391,0.250627,0.330268,-0.027760,0.311637,0.122366,-0.067842,0.318691,0.089292,-0.050785,0.268746,0.348598,-0.026264,0.340702,0.131014,-0.070928,0.246332
41,0.342000,-0.000778,-0.017715,-0.017831,0.999684,0.226736,-0.045609,0.289410,0.335269,-0.028612,0.250785,0.329401,-0.028323,0.311738,0.124115,-0.066375,0.318583,0.090960,-0.050448,0.268536,0.348903,-0.026711,0.340690,0.131768,-0.073188,0.246127,0.337394,-0.029372,0.250626,0.330250,-0.027802,0.311614,0.122359,-0.067861,0.318666,0.089299,-0.050781,0.268753,0.348607,-0.026290,0.340710,0.131003,-0.070947,0.246302
42,0.350000,-0.000824,-0.017722,-0.017775,0.999685,0.226700,-0.045606,0.289416,0.335231,-0.028600,0.250791,0.329363,-0.028306,0.311744,0.124080,-0.066380,0.318591,0.090925,-0.050461,0.268542,0.348864,-0.026689,0.340696,0.131736,-0.073199,0.246135,0.337375,-0.029390,0.250620,0.330241,-0.027809,0.311618,0.122381,-0.067866,0.318678,0.089301,-0.050760,0.268741,0.348574,-0.026290,0.340733,0.130967,-0.070923,0.246304
43,0.358000,-0.000962,-0.017736,-0.017829,0.999683,0.226740,-0.045628,0.289413,0.335275,-0.028645,0.250785,0.329405,-0.028333,0.311739,0.124118,-0.066382,0.318591,0.090965,-0.050474,0.268537,0.348905,-0.026711,0.340691,0.131774,-0.073222,0.246137,0.337376,-0.029387,0.250626,0.330241,-0.027807,0.311618,0.122351,-0.067881,0.318669,0.089312,-0.050790,0.268755,0.348578,-0.026325,0.340698,0.131033,-0.070987,0.246348
44,0.367000,-0.000867,-0.017716,-0.017765,0.999685,0.226739,-0.045614,0.289412,0.335269,-0.028609,0.250784,0.329402,-0.028310,0.311737,0.124120,-0.066387,0.318590,0.090963,-0.050473,0.268540,0.348903,-0.026690,0.340689,0.131774,-0.073212,0.246134,0.337373,-0.029378,0.250630,0.330230,-0.027759,0.311610,0.122384,-0.067900,0.318682,0.089308,-0.050777,0.268738,0.348606,-0.026303,0.340702,0.131043,-0.070961,0.246340
45,0.375000,-0.000400,-0.017616,-0.017794,0.999686,0.226695,-0.045616,0.289413,0.335219,-0.028579,0.250781,0.329363,-0.028337,0.311736,0.124081,-0.066412,0.318590,0.090916,-0.050450,0.268561,0.348870,-0.026746,0.340686,0.131722,-0.073170,0.246127,0.337407,-0.029387,0.250633,0.330203,-0.027775,0.311588,0.122371,-0.067877,0.318690,0.089314,-0.050782,0.268745,0.348597,-0.026334,0.340711,0.131028,-0.070944,0.246321
46,0.383000,0.000460,-0.017414,-0.017836,0.999689,0.226662,-0.045590,0.289423,0.335173,-0.028492,0.250780,0.329339,-0.028355,0.311737,0.124058,-0.066431,0.318602,0.090875,-0.050381,0.268614,0.348857,-0.026815,0.340682,0.131671,-0.073064,0.246125,0.337387,-0.029383,0.250636,0.330272,-0.027811,0.311612,0.122402,-0.067891,0.318698,0.089303,-0.050751,0.268744,0.348613,-0.026271,0.340693,0.131044,-0.070953,0.246300
