Format Version,1.23,Take Name,Apr17_Sand_Des_3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 06.44.54.322 PM,Capture Start Frame,7853625,Total Frames in Take,17196,Total Exported Frames,17196,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6,Unlabeled 1151,Unlabeled 1151,Unlabeled 1151,Unlabeled 1166,Unlabeled 1166,Unlabeled 1166,Unlabeled 1198,Unlabeled 1198,Unlabeled 1198,Unlabeled 1213,Unlabeled 1213,Unlabeled 1213,Unlabeled 1226,Unlabeled 1226,Unlabeled 1226,Unlabeled 1230,Unlabeled 1230,Unlabeled 1230,Unlabeled 1231,Unlabeled 1231,Unlabeled 1231,Unlabeled 1234,Unlabeled 1234,Unlabeled 1234,Unlabeled 1235,Unlabeled 1235,Unlabeled 1235,Unlabeled 1239,Unlabeled 1239,Unlabeled 1239,Unlabeled 1240,Unlabeled 1240,Unlabeled 1240,Unlabeled 1242,Unlabeled 1242,Unlabeled 1242,Unlabeled 1243,Unlabeled 1243,Unlabeled 1243,Unlabeled 1245,Unlabeled 1245,Unlabeled 1245,Unlabeled 1246,Unlabeled 1246,Unlabeled 1246,Unlabeled 1248,Unlabeled 1248,Unlabeled 1248,Unlabeled 1250,Unlabeled 1250,Unlabeled 1250,Unlabeled 1251,Unlabeled 1251,Unlabeled 1251,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6
,ID,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,"39DAB7828EE3A0711F1","39DAB7828EE3A0711F1","39DAB7828EE3A0711F1","3BBAB7828EE3A0711F1","3BBAB7828EE3A0711F1","3BBAB7828EE3A0711F1","3DCAB7828EE3A0711F1","3DCAB7828EE3A0711F1","3DCAB7828EE3A0711F1","3EDAB7828EE3A0711F1","3EDAB7828EE3A0711F1","3EDAB7828EE3A0711F1","3FBAB7828EE3A0711F1","3FBAB7828EE3A0711F1","3FBAB7828EE3A0711F1","3FFAB7828EE3A0711F1","3FFAB7828EE3A0711F1","3FFAB7828EE3A0711F1","400AB7828EE3A0711F1","400AB7828EE3A0711F1","400AB7828EE3A0711F1","40FAB7828EE3A0711F1","40FAB7828EE3A0711F1","40FAB7828EE3A0711F1","412AB7828EE3A0711F1","412AB7828EE3A0711F1","412AB7828EE3A0711F1","421AB7828EE3A0711F1","421AB7828EE3A0711F1","421AB7828EE3A0711F1","41DAB7828EE3A0711F1","41DAB7828EE3A0711F1","41DAB7828EE3A0711F1","426AB7828EE3A0711F1","426AB7828EE3A0711F1","426AB7828EE3A0711F1","424AB7828EE3A0711F1","424AB7828EE3A0711F1","424AB7828EE3A0711F1","429AB7828EE3A0711F1","429AB7828EE3A0711F1","429AB7828EE3A0711F1","428AB7828EE3A0711F1","428AB7828EE3A0711F1","428AB7828EE3A0711F1","42DAB7828EE3A0711F1","42DAB7828EE3A0711F1","42DAB7828EE3A0711F1","42BAB7828EE3A0711F1","42BAB7828EE3A0711F1","42BAB7828EE3A0711F1","42EAB7828EE3A0711F1","42EAB7828EE3A0711F1","42EAB7828EE3A0711F1","321346B43AC811F11571DA7D1A00809B","321346B43AC811F11571DA7D1A00809B","321346B43AC811F11571DA7D1A00809B","321346B53AC811F11571DA7D1A00809B","321346B53AC811F11571DA7D1A00809B","321346B53AC811F11571DA7D1A00809B","321346B73AC811F11571DA7D1A00809B","321346B73AC811F11571DA7D1A00809B","321346B73AC811F11571DA7D1A00809B","321346B93AC811F11571DA7D1A00809B","321346B93AC811F11571DA7D1A00809B","321346B93AC811F11571DA7D1A00809B","321346B63AC811F11571DA7D1A00809B","321346B63AC811F11571DA7D1A00809B","321346B63AC811F11571DA7D1A00809B","321346B83AC811F11571DA7D1A00809B","321346B83AC811F11571DA7D1A00809B","321346B83AC811F11571DA7D1A00809B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.058660,-0.000124,-0.008469,0.998242,0.250739,-0.047364,0.271501,0.357550,-0.023450,0.231755,0.353765,-0.030523,0.292464,0.149582,-0.073762,0.301230,0.114443,-0.052770,0.254516,0.374212,-0.031913,0.320768,0.154880,-0.071762,0.228272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358274,-0.023855,0.231502,0.353876,-0.030159,0.292523,0.148855,-0.075251,0.301075,0.114275,-0.052597,0.254537,0.373722,-0.031782,0.320678,0.154905,-0.070590,0.229104
1,0.008000,0.058985,-0.000037,-0.008468,0.998223,0.250735,-0.047389,0.271510,0.357539,-0.023449,0.231762,0.353765,-0.030561,0.292467,0.149583,-0.073808,0.301239,0.114436,-0.052786,0.254544,0.374216,-0.031969,0.320767,0.154869,-0.071760,0.228281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358224,-0.023883,0.231498,0.353868,-0.030154,0.292531,0.148852,-0.075264,0.301082,0.114277,-0.052612,0.254548,0.373694,-0.031772,0.320690,0.154899,-0.070585,0.229098
2,0.017000,0.059264,-0.000027,-0.008417,0.998207,0.250735,-0.047384,0.271511,0.357537,-0.023411,0.231776,0.353764,-0.030557,0.292476,0.149587,-0.073831,0.301226,0.114437,-0.052786,0.254543,0.374215,-0.031979,0.320775,0.154872,-0.071741,0.228269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358233,-0.023845,0.231496,0.353879,-0.030170,0.292537,0.148856,-0.075265,0.301070,0.114279,-0.052595,0.254547,0.373676,-0.031764,0.320715,0.154916,-0.070578,0.229116
3,0.025000,0.058959,-0.000068,-0.008491,0.998224,0.250742,-0.047366,0.271502,0.357550,-0.023433,0.231759,0.353772,-0.030542,0.292463,0.149587,-0.073779,0.301226,0.114444,-0.052757,0.254528,0.374221,-0.031950,0.320765,0.154878,-0.071735,0.228268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358226,-0.023861,0.231504,0.353870,-0.030136,0.292532,0.148858,-0.075246,0.301064,0.114285,-0.052575,0.254529,0.373705,-0.031747,0.320672,0.154906,-0.070569,0.229100
4,0.033000,0.058941,-0.000064,-0.008524,0.998225,0.250759,-0.047363,0.271505,0.357568,-0.023439,0.231760,0.353789,-0.030545,0.292465,0.149603,-0.073768,0.301231,0.114460,-0.052746,0.254534,0.374239,-0.031953,0.320766,0.154892,-0.071727,0.228274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358261,-0.023870,0.231499,0.353890,-0.030134,0.292529,0.148859,-0.075234,0.301066,0.114286,-0.052575,0.254541,0.373721,-0.031762,0.320685,0.154922,-0.070533,0.229103
5,0.042000,0.058959,-0.000043,-0.008451,0.998225,0.250760,-0.047365,0.271506,0.357564,-0.023424,0.231758,0.353789,-0.030533,0.292463,0.149608,-0.073787,0.301235,0.114461,-0.052768,0.254539,0.374240,-0.031939,0.320764,0.154895,-0.071742,0.228277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358268,-0.023843,0.231500,0.353881,-0.030145,0.292524,0.148855,-0.075271,0.301069,0.114281,-0.052595,0.254538,0.373729,-0.031740,0.320679,0.154911,-0.070582,0.229117
6,0.050000,0.058863,-0.000086,-0.008479,0.998230,0.250738,-0.047350,0.271510,0.357547,-0.023423,0.231766,0.353766,-0.030520,0.292472,0.149583,-0.073760,0.301236,0.114441,-0.052748,0.254533,0.374215,-0.031922,0.320774,0.154876,-0.071730,0.228278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358249,-0.023865,0.231498,0.353865,-0.030121,0.292541,0.148858,-0.075256,0.301085,0.114250,-0.052568,0.254530,0.373717,-0.031719,0.320696,0.154905,-0.070542,0.229096
7,0.058000,0.058934,-0.000079,-0.008530,0.998225,0.250752,-0.047362,0.271509,0.357562,-0.023439,0.231767,0.353782,-0.030545,0.292472,0.149594,-0.073765,0.301233,0.114454,-0.052743,0.254534,0.374231,-0.031953,0.320773,0.154886,-0.071725,0.228275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358264,-0.023858,0.231513,0.353883,-0.030142,0.292529,0.148848,-0.075255,0.301069,0.114256,-0.052557,0.254539,0.373697,-0.031748,0.320692,0.154908,-0.070552,0.229112
8,0.067000,0.058862,-0.000018,-0.008519,0.998230,0.250763,-0.047358,0.271508,0.357568,-0.023438,0.231750,0.353796,-0.030535,0.292456,0.149610,-0.073760,0.301248,0.114463,-0.052746,0.254550,0.374248,-0.031938,0.320756,0.154893,-0.071730,0.228290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358259,-0.023848,0.231506,0.353885,-0.030144,0.292515,0.148862,-0.075249,0.301067,0.114272,-0.052580,0.254553,0.373742,-0.031740,0.320667,0.154894,-0.070603,0.229100
9,0.075000,0.058947,-0.000057,-0.008568,0.998224,0.250760,-0.047346,0.271508,0.357570,-0.023430,0.231761,0.353792,-0.030537,0.292466,0.149602,-0.073743,0.301236,0.114460,-0.052717,0.254539,0.374242,-0.031948,0.320767,0.154890,-0.071701,0.228278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358253,-0.023852,0.231509,0.353883,-0.030133,0.292527,0.148868,-0.075246,0.301071,0.114287,-0.052538,0.254531,0.373739,-0.031760,0.320684,0.154898,-0.070573,0.229101
10,0.083000,0.058859,-0.000069,-0.008604,0.998229,0.250759,-0.047365,0.271503,0.357571,-0.023464,0.231754,0.353792,-0.030560,0.292460,0.149598,-0.073749,0.301234,0.114459,-0.052729,0.254533,0.374242,-0.031967,0.320761,0.154888,-0.071721,0.228276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358255,-0.023885,0.231500,0.353891,-0.030158,0.292522,0.148854,-0.075236,0.301078,0.114281,-0.052562,0.254524,0.373731,-0.031777,0.320680,0.154899,-0.070575,0.229091
11,0.092000,0.059021,-0.000050,-0.008523,0.998220,0.250750,-0.047373,0.271507,0.357558,-0.023441,0.231763,0.353781,-0.030558,0.292467,0.149595,-0.073783,0.301232,0.114451,-0.052754,0.254538,0.374232,-0.031970,0.320767,0.154882,-0.071730,0.228274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358259,-0.023867,0.231498,0.353882,-0.030163,0.292536,0.148840,-0.075242,0.301073,0.114289,-0.052595,0.254525,0.373722,-0.031780,0.320675,0.154893,-0.070591,0.229108
12,0.100000,0.058851,-0.000074,-0.008487,0.998231,0.250751,-0.047364,0.271502,0.357559,-0.023439,0.231755,0.353780,-0.030535,0.292461,0.149596,-0.073771,0.301230,0.114454,-0.052760,0.254528,0.374230,-0.031936,0.320763,0.154888,-0.071743,0.228273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358254,-0.023862,0.231492,0.353886,-0.030137,0.292529,0.148841,-0.075241,0.301073,0.114296,-0.052596,0.254514,0.373712,-0.031745,0.320673,0.154886,-0.070624,0.229097
13,0.108000,0.058762,-0.000059,-0.008497,0.998236,0.250745,-0.047373,0.271505,0.357552,-0.023457,0.231751,0.353775,-0.030542,0.292458,0.149590,-0.073773,0.301242,0.114447,-0.052769,0.254537,0.374225,-0.031939,0.320760,0.154879,-0.071758,0.228283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358237,-0.023872,0.231504,0.353867,-0.030159,0.292516,0.148845,-0.075254,0.301076,0.114283,-0.052610,0.254539,0.373704,-0.031721,0.320673,0.154873,-0.070607,0.229081
14,0.117000,0.059044,-0.000048,-0.008531,0.998219,0.250734,-0.047366,0.271504,0.357542,-0.023434,0.231760,0.353765,-0.030553,0.292464,0.149578,-0.073776,0.301228,0.114435,-0.052744,0.254535,0.374216,-0.031968,0.320764,0.154866,-0.071720,0.228270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358232,-0.023853,0.231508,0.353868,-0.030159,0.292529,0.148848,-0.075266,0.301073,0.114245,-0.052556,0.254526,0.373691,-0.031750,0.320672,0.154881,-0.070577,0.229102
15,0.125000,0.059008,-0.000023,-0.008532,0.998221,0.250743,-0.047343,0.271508,0.357549,-0.023415,0.231757,0.353776,-0.030529,0.292461,0.149589,-0.073751,0.301239,0.114444,-0.052723,0.254546,0.374228,-0.031941,0.320761,0.154873,-0.071701,0.228281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358225,-0.023850,0.231497,0.353882,-0.030116,0.292539,0.148848,-0.075255,0.301067,0.114285,-0.052551,0.254534,0.373711,-0.031742,0.320659,0.154888,-0.070570,0.229105
16,0.133000,0.058843,-0.000029,-0.008529,0.998231,0.250752,-0.047355,0.271509,0.357558,-0.023439,0.231751,0.353784,-0.030533,0.292458,0.149598,-0.073754,0.301248,0.114452,-0.052740,0.254548,0.374236,-0.031936,0.320758,0.154882,-0.071727,0.228289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358238,-0.023862,0.231497,0.353891,-0.030147,0.292531,0.148854,-0.075270,0.301078,0.114270,-0.052573,0.254533,0.373737,-0.031721,0.320663,0.154866,-0.070598,0.229099
17,0.142000,0.058965,-0.000003,-0.008451,0.998224,0.250743,-0.047363,0.271513,0.357544,-0.023420,0.231757,0.353774,-0.030530,0.292462,0.149594,-0.073785,0.301249,0.114444,-0.052766,0.254557,0.374227,-0.031936,0.320761,0.154876,-0.071739,0.228291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358234,-0.023839,0.231496,0.353877,-0.030143,0.292528,0.148849,-0.075251,0.301068,0.114259,-0.052604,0.254550,0.373728,-0.031742,0.320679,0.154889,-0.070608,0.229125
18,0.150000,0.058977,-0.000021,-0.008486,0.998223,0.250728,-0.047364,0.271516,0.357531,-0.023428,0.231764,0.353759,-0.030539,0.292469,0.149576,-0.073779,0.301248,0.114428,-0.052757,0.254555,0.374211,-0.031948,0.320768,0.154860,-0.071732,0.228291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358234,-0.023863,0.231494,0.353860,-0.030144,0.292534,0.148851,-0.075245,0.301070,0.114258,-0.052584,0.254552,0.373710,-0.031755,0.320696,0.154862,-0.070614,0.229113
19,0.158000,0.058941,-0.000086,-0.008550,0.998225,0.250739,-0.047384,0.271504,0.357551,-0.023465,0.231764,0.353770,-0.030571,0.292469,0.149580,-0.073783,0.301227,0.114441,-0.052760,0.254527,0.374219,-0.031981,0.320771,0.154873,-0.071743,0.228269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358225,-0.023892,0.231507,0.353870,-0.030180,0.292534,0.148846,-0.075246,0.301071,0.114297,-0.052578,0.254529,0.373686,-0.031757,0.320682,0.154901,-0.070554,0.229107
20,0.167000,0.059098,-0.000060,-0.008421,0.998217,0.250739,-0.047384,0.271505,0.357543,-0.023425,0.231769,0.353766,-0.030551,0.292471,0.149588,-0.073819,0.301223,0.114442,-0.052790,0.254531,0.374216,-0.031964,0.320772,0.154878,-0.071754,0.228266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358226,-0.023848,0.231508,0.353869,-0.030165,0.292531,0.148856,-0.075240,0.301069,0.114287,-0.052612,0.254541,0.373683,-0.031745,0.320695,0.154915,-0.070555,0.229100
21,0.175000,0.059012,-0.000037,-0.008481,0.998221,0.250743,-0.047370,0.271505,0.357548,-0.023430,0.231759,0.353773,-0.030545,0.292463,0.149591,-0.073788,0.301233,0.114444,-0.052763,0.254540,0.374224,-0.031956,0.320763,0.154877,-0.071736,0.228275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358238,-0.023859,0.231494,0.353875,-0.030153,0.292531,0.148854,-0.075247,0.301077,0.114292,-0.052595,0.254529,0.373708,-0.031751,0.320675,0.154887,-0.070588,0.229109
22,0.183000,0.058900,-0.000056,-0.008490,0.998228,0.250750,-0.047380,0.271505,0.357557,-0.023452,0.231757,0.353780,-0.030554,0.292462,0.149596,-0.073790,0.301235,0.114452,-0.052774,0.254536,0.374230,-0.031958,0.320764,0.154885,-0.071755,0.228277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358247,-0.023871,0.231507,0.353882,-0.030159,0.292529,0.148864,-0.075251,0.301077,0.114261,-0.052612,0.254528,0.373718,-0.031748,0.320668,0.154889,-0.070566,0.229113
23,0.192000,0.058993,-0.000048,-0.008503,0.998222,0.250747,-0.047375,0.271509,0.357554,-0.023442,0.231763,0.353778,-0.030555,0.292467,0.149593,-0.073788,0.301235,0.114449,-0.052763,0.254541,0.374228,-0.031965,0.320768,0.154881,-0.071739,0.228278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358253,-0.023864,0.231510,0.353868,-0.030164,0.292539,0.148845,-0.075251,0.301064,0.114283,-0.052605,0.254535,0.373727,-0.031763,0.320658,0.154884,-0.070592,0.229104
24,0.200000,0.058849,-0.000059,-0.008515,0.998231,0.250751,-0.047379,0.271509,0.357559,-0.023460,0.231759,0.353782,-0.030555,0.292465,0.149596,-0.073781,0.301242,0.114453,-0.052768,0.254540,0.374232,-0.031958,0.320766,0.154885,-0.071753,0.228284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358252,-0.023879,0.231514,0.353872,-0.030158,0.292530,0.148853,-0.075267,0.301068,0.114259,-0.052605,0.254546,0.373725,-0.031750,0.320668,0.154891,-0.070564,0.229102
25,0.208000,0.059114,-0.000082,-0.008414,0.998216,0.250713,-0.047384,0.271490,0.357519,-0.023422,0.231759,0.353739,-0.030551,0.292461,0.149561,-0.073822,0.301202,0.114417,-0.052791,0.254509,0.374188,-0.031964,0.320763,0.154855,-0.071754,0.228245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358238,-0.023861,0.231492,0.353876,-0.030150,0.292528,0.148860,-0.075256,0.301060,0.114289,-0.052606,0.254519,0.373683,-0.031809,0.320671,0.154899,-0.070582,0.229092
26,0.217000,0.058884,-0.000078,-0.008511,0.998229,0.250746,-0.047358,0.271507,0.357556,-0.023435,0.231762,0.353776,-0.030535,0.292467,0.149590,-0.073762,0.301233,0.114449,-0.052746,0.254532,0.374225,-0.031939,0.320769,0.154882,-0.071729,0.228275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358237,-0.023866,0.231501,0.353879,-0.030145,0.292537,0.148853,-0.075254,0.301049,0.114268,-0.052575,0.254535,0.373723,-0.031729,0.320687,0.154905,-0.070567,0.229098
27,0.225000,0.058886,-0.000070,-0.008479,0.998229,0.250745,-0.047389,0.271505,0.357553,-0.023459,0.231760,0.353774,-0.030559,0.292465,0.149591,-0.073799,0.301233,0.114448,-0.052786,0.254532,0.374224,-0.031962,0.320767,0.154882,-0.071766,0.228275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358257,-0.023877,0.231504,0.353879,-0.030163,0.292527,0.148861,-0.075242,0.301068,0.114280,-0.052591,0.254540,0.373695,-0.031753,0.320682,0.154860,-0.070651,0.229093
28,0.233000,0.059069,-0.000025,-0.008458,0.998218,0.250741,-0.047359,0.271511,0.357544,-0.023409,0.231765,0.353771,-0.030532,0.292468,0.149591,-0.073785,0.301238,0.114443,-0.052756,0.254548,0.374223,-0.031945,0.320768,0.154875,-0.071725,0.228280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358243,-0.023834,0.231499,0.353884,-0.030150,0.292536,0.148853,-0.075247,0.301070,0.114260,-0.052591,0.254537,0.373713,-0.031735,0.320689,0.154873,-0.070591,0.229105
29,0.242000,0.058879,-0.000044,-0.008496,0.998229,0.250751,-0.047356,0.271518,0.357557,-0.023430,0.231766,0.353781,-0.030529,0.292472,0.149597,-0.073763,0.301251,0.114452,-0.052749,0.254552,0.374232,-0.031933,0.320772,0.154884,-0.071731,0.228293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358233,-0.023852,0.231504,0.353906,-0.030136,0.292539,0.148854,-0.075261,0.301067,0.114271,-0.052578,0.254541,0.373707,-0.031721,0.320699,0.154872,-0.070607,0.229122
30,0.250000,0.058818,-0.000055,-0.008471,0.998233,0.250752,-0.047367,0.271504,0.357558,-0.023441,0.231752,0.353781,-0.030533,0.292459,0.149599,-0.073776,0.301238,0.114454,-0.052769,0.254536,0.374231,-0.031932,0.320760,0.154887,-0.071752,0.228280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358236,-0.023866,0.231499,0.353890,-0.030121,0.292528,0.148870,-0.075232,0.301060,0.114264,-0.052614,0.254531,0.373722,-0.031740,0.320671,0.154896,-0.070600,0.229096
31,0.258000,0.058892,-0.000049,-0.008499,0.998228,0.250741,-0.047356,0.271500,0.357548,-0.023430,0.231750,0.353772,-0.030531,0.292456,0.149587,-0.073764,0.301232,0.114443,-0.052748,0.254533,0.374222,-0.031935,0.320756,0.154875,-0.071730,0.228274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358231,-0.023860,0.231487,0.353878,-0.030142,0.292522,0.148859,-0.075241,0.301049,0.114253,-0.052580,0.254533,0.373726,-0.031732,0.320685,0.154894,-0.070571,0.229097
32,0.267000,0.059107,0.000030,-0.008478,0.998216,0.250747,-0.047365,0.271512,0.357546,-0.023416,0.231756,0.353779,-0.030544,0.292459,0.149599,-0.073791,0.301248,0.114446,-0.052757,0.254563,0.374235,-0.031959,0.320756,0.154875,-0.071725,0.228290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358242,-0.023840,0.231502,0.353882,-0.030124,0.292529,0.148847,-0.075243,0.301069,0.114274,-0.052601,0.254565,0.373725,-0.031784,0.320659,0.154865,-0.070582,0.229108
