Format Version,1.23,Take Name,Apr17_Sand_Con_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 05.55.46.666 PM,Capture Start Frame,7499907,Total Frames in Take,4172,Total Exported Frames,4172,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.025037,-0.059861,-0.018306,0.997725,0.225363,-0.050948,0.253673,0.336755,-0.032274,0.225330,0.325717,-0.035024,0.285500,0.120674,-0.072924,0.272926,0.091868,-0.054440,0.221098,0.342679,-0.034906,0.316052,0.134484,-0.076118,0.201135,0.341422,-0.033005,0.226235,0.324643,-0.034778,0.284929,0.124122,-0.072839,0.272074,0.089943,-0.054567,0.223267,0.338380,-0.034683,0.316962,0.130349,-0.076029,0.199700
7,0.058000,0.024957,-0.060129,-0.018353,0.997710,0.225448,-0.050979,0.253655,0.336857,-0.032323,0.225367,0.325787,-0.035062,0.285532,0.120746,-0.072940,0.272856,0.091970,-0.054461,0.221009,0.342733,-0.034941,0.316093,0.134594,-0.076147,0.201072,0.341437,-0.033021,0.226237,0.324644,-0.034808,0.284938,0.124081,-0.072871,0.272074,0.089923,-0.054593,0.223247,0.338349,-0.034737,0.316971,0.130360,-0.076030,0.199681
8,0.067000,0.025572,-0.059426,-0.018197,0.997739,0.225187,-0.050945,0.253692,0.336549,-0.032207,0.225274,0.325563,-0.035025,0.285451,0.120521,-0.072974,0.273010,0.091666,-0.054442,0.221226,0.342551,-0.034934,0.315988,0.134271,-0.076086,0.201203,0.341428,-0.033007,0.226244,0.324638,-0.034786,0.284936,0.124065,-0.072878,0.272087,0.089954,-0.054522,0.223304,0.338365,-0.034734,0.316973,0.130322,-0.076087,0.199684
9,0.075000,0.024790,-0.060123,-0.018283,0.997716,0.225423,-0.050972,0.253648,0.336829,-0.032312,0.225352,0.325761,-0.035032,0.285518,0.120724,-0.072939,0.272858,0.091945,-0.054481,0.221006,0.342707,-0.034898,0.316079,0.134571,-0.076169,0.201075,0.341421,-0.033020,0.226224,0.324657,-0.034779,0.284945,0.124050,-0.072884,0.272084,0.089873,-0.054583,0.223314,0.338365,-0.034705,0.316956,0.130325,-0.076074,0.199682
10,0.083000,0.024910,-0.060116,-0.018196,0.997715,0.225454,-0.050970,0.253658,0.336857,-0.032282,0.225365,0.325789,-0.035018,0.285531,0.120759,-0.072961,0.272863,0.091976,-0.054496,0.221015,0.342736,-0.034888,0.316091,0.134606,-0.076172,0.201079,0.341437,-0.032983,0.226233,0.324635,-0.034747,0.284932,0.124069,-0.072898,0.272078,0.089855,-0.054613,0.223319,0.338361,-0.034714,0.316970,0.130332,-0.076079,0.199676
11,0.092000,0.025021,-0.060073,-0.018166,0.997715,0.225427,-0.050964,0.253650,0.336826,-0.032262,0.225353,0.325763,-0.035012,0.285519,0.120735,-0.072967,0.272859,0.091947,-0.054493,0.221018,0.342712,-0.034887,0.316078,0.134577,-0.076161,0.201074,0.341449,-0.032973,0.226245,0.324656,-0.034755,0.284941,0.124072,-0.072898,0.272081,0.089880,-0.054611,0.223290,0.338362,-0.034711,0.316961,0.130342,-0.076070,0.199678
12,0.100000,0.024783,-0.060298,-0.018291,0.997705,0.225521,-0.050994,0.253650,0.336938,-0.032337,0.225393,0.325849,-0.035056,0.285555,0.120815,-0.072958,0.272824,0.092055,-0.054500,0.220961,0.342784,-0.034922,0.316122,0.134687,-0.076190,0.201046,0.341442,-0.033013,0.226225,0.324658,-0.034791,0.284946,0.124077,-0.072917,0.272101,0.089908,-0.054613,0.223307,0.338354,-0.034750,0.316977,0.130363,-0.076052,0.199697
13,0.108000,0.024673,-0.060276,-0.018261,0.997710,0.225506,-0.050979,0.253658,0.336921,-0.032323,0.225391,0.325834,-0.035029,0.285554,0.120802,-0.072944,0.272841,0.092038,-0.054499,0.220976,0.342772,-0.034888,0.316120,0.134671,-0.076191,0.201063,0.341423,-0.033002,0.226245,0.324651,-0.034766,0.284943,0.124068,-0.072888,0.272088,0.089875,-0.054621,0.223331,0.338337,-0.034698,0.316979,0.130333,-0.076072,0.199687
14,0.117000,0.025179,-0.059843,-0.018224,0.997724,0.225353,-0.050957,0.253668,0.336740,-0.032255,0.225326,0.325705,-0.035024,0.285496,0.120668,-0.072957,0.272918,0.091857,-0.054464,0.221095,0.342668,-0.034911,0.316048,0.134477,-0.076129,0.201125,0.341421,-0.032999,0.226220,0.324640,-0.034771,0.284938,0.124095,-0.072885,0.272067,0.089918,-0.054570,0.223288,0.338337,-0.034683,0.316951,0.130353,-0.076054,0.199671
15,0.125000,0.025544,-0.059527,-0.018219,0.997733,0.225321,-0.050952,0.253716,0.336689,-0.032221,0.225319,0.325691,-0.035035,0.285494,0.120649,-0.072974,0.273014,0.091806,-0.054444,0.221223,0.342673,-0.034944,0.316035,0.134414,-0.076092,0.201210,0.341435,-0.032985,0.226244,0.324661,-0.034765,0.284940,0.124083,-0.072868,0.272093,0.089927,-0.054561,0.223313,0.338354,-0.034738,0.316962,0.130333,-0.076066,0.199685
