Format Version,1.23,Take Name,Apr17_Sand_Des_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 05.49.28.492 PM,Capture Start Frame,7454527,Total Frames in Take,4140,Total Exported Frames,4140,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.217000,-0.012218,-0.027419,-0.007131,0.999524,0.231891,-0.050068,0.236704,0.340770,-0.031679,0.199725,0.333727,-0.030089,0.260534,0.129181,-0.072318,0.264436,0.096671,-0.058273,0.213412,0.352630,-0.027387,0.289800,0.138366,-0.080660,0.192318,0.344956,-0.034645,0.199588,0.333713,-0.029806,0.260023,0.127955,-0.078857,0.264365,0.096425,-0.057751,0.214245,0.350320,-0.025946,0.290179,0.138920,-0.076498,0.191793
27,0.225000,-0.012531,-0.027579,-0.007144,0.999516,0.231893,-0.050079,0.236693,0.340785,-0.031718,0.199737,0.333722,-0.030090,0.260543,0.129174,-0.072308,0.264406,0.096681,-0.058294,0.213363,0.352617,-0.027370,0.289813,0.138382,-0.080696,0.192297,0.344954,-0.034653,0.199598,0.333715,-0.029795,0.260018,0.127954,-0.078837,0.264361,0.096437,-0.057763,0.214244,0.350319,-0.025985,0.290161,0.138896,-0.076558,0.191791
28,0.233000,-0.012337,-0.027362,-0.007244,0.999523,0.231891,-0.050054,0.236712,0.340770,-0.031699,0.199716,0.333734,-0.030093,0.260525,0.129179,-0.072273,0.264460,0.096667,-0.058233,0.213436,0.352642,-0.027389,0.289788,0.138354,-0.080634,0.192343,0.344944,-0.034642,0.199579,0.333715,-0.029802,0.260017,0.127958,-0.078840,0.264366,0.096424,-0.057717,0.214226,0.350335,-0.025964,0.290175,0.138940,-0.076480,0.191787
29,0.242000,-0.012547,-0.027542,-0.007089,0.999517,0.231895,-0.050095,0.236710,0.340782,-0.031724,0.199745,0.333724,-0.030094,0.260551,0.129180,-0.072333,0.264431,0.096682,-0.058325,0.213390,0.352620,-0.027371,0.289819,0.138383,-0.080723,0.192321,0.344952,-0.034649,0.199595,0.333717,-0.029818,0.260037,0.127935,-0.078849,0.264385,0.096453,-0.057772,0.214257,0.350336,-0.025959,0.290152,0.138935,-0.076470,0.191801
30,0.250000,-0.013925,-0.027785,-0.007346,0.999490,0.231902,-0.050094,0.236699,0.340817,-0.031887,0.199736,0.333731,-0.030087,0.260534,0.129161,-0.072196,0.264433,0.096695,-0.058309,0.213338,0.352615,-0.027294,0.289803,0.138393,-0.080789,0.192351,0.344944,-0.034651,0.199602,0.333713,-0.029813,0.260005,0.127945,-0.078844,0.264374,0.096418,-0.057760,0.214232,0.350338,-0.025933,0.290170,0.138942,-0.076442,0.191795
31,0.258000,-0.012332,-0.027520,-0.007141,0.999520,0.231886,-0.050074,0.236693,0.340773,-0.031697,0.199732,0.333717,-0.030093,0.260539,0.129170,-0.072316,0.264409,0.096671,-0.058282,0.213376,0.352615,-0.027384,0.289808,0.138369,-0.080675,0.192295,0.344951,-0.034642,0.199582,0.333715,-0.029820,0.260018,0.127936,-0.078850,0.264359,0.096442,-0.057738,0.214248,0.350363,-0.026002,0.290159,0.138916,-0.076482,0.191789
32,0.267000,-0.011696,-0.027430,-0.007035,0.999531,0.231878,-0.050048,0.236693,0.340753,-0.031597,0.199736,0.333708,-0.030072,0.260546,0.129172,-0.072350,0.264399,0.096660,-0.058259,0.213388,0.352610,-0.027396,0.289815,0.138361,-0.080615,0.192272,0.344956,-0.034633,0.199596,0.333712,-0.029795,0.260021,0.127943,-0.078869,0.264341,0.096412,-0.057751,0.214246,0.350352,-0.025986,0.290170,0.138935,-0.076463,0.191803
33,0.275000,-0.012796,-0.027719,-0.007223,0.999508,0.231907,-0.050062,0.236670,0.340812,-0.031739,0.199735,0.333733,-0.030077,0.260538,0.129176,-0.072259,0.264367,0.096700,-0.058266,0.213307,0.352620,-0.027345,0.289811,0.138403,-0.080686,0.192264,0.344953,-0.034633,0.199595,0.333719,-0.029814,0.260010,0.127972,-0.078835,0.264351,0.096440,-0.057742,0.214244,0.350352,-0.025953,0.290163,0.138932,-0.076443,0.191800
34,0.283000,-0.013688,-0.027835,-0.007433,0.999491,0.231902,-0.050090,0.236693,0.340823,-0.031884,0.199750,0.333731,-0.030111,0.260548,0.129154,-0.072190,0.264406,0.096696,-0.058273,0.213314,0.352613,-0.027335,0.289821,0.138393,-0.080750,0.192320,0.344910,-0.034680,0.199611,0.333709,-0.029818,0.260018,0.127942,-0.078856,0.264359,0.096436,-0.057725,0.214232,0.350335,-0.026000,0.290166,0.138947,-0.076412,0.191793
35,0.292000,-0.013207,-0.027697,-0.007279,0.999503,0.231890,-0.050093,0.236704,0.340795,-0.031815,0.199748,0.333719,-0.030102,0.260550,0.129157,-0.072253,0.264424,0.096680,-0.058298,0.213354,0.352608,-0.027349,0.289821,0.138379,-0.080740,0.192327,0.344915,-0.034660,0.199602,0.333709,-0.029821,0.260022,0.127963,-0.078825,0.264361,0.096436,-0.057753,0.214233,0.350325,-0.025982,0.290173,0.138932,-0.076493,0.191785
