Format Version,1.23,Take Name,Apr17_Sand_Des_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 06.42.37.978 PM,Capture Start Frame,7837263,Total Frames in Take,5416,Total Exported Frames,5416,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker1,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker2,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker3,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker4,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker5,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6,softSpineSingleBody:Marker6
,ID,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,F7CF6D003AB311F11571DA7D1A00809B,"E0CEDE2C3AC711F11571DA7D1A00809B","E0CEDE2C3AC711F11571DA7D1A00809B","E0CEDE2C3AC711F11571DA7D1A00809B","E0CEDE2D3AC711F11571DA7D1A00809B","E0CEDE2D3AC711F11571DA7D1A00809B","E0CEDE2D3AC711F11571DA7D1A00809B","E0CEDE2F3AC711F11571DA7D1A00809B","E0CEDE2F3AC711F11571DA7D1A00809B","E0CEDE2F3AC711F11571DA7D1A00809B","E0CEDE303AC711F11571DA7D1A00809B","E0CEDE303AC711F11571DA7D1A00809B","E0CEDE303AC711F11571DA7D1A00809B","E0CEDE2E3AC711F11571DA7D1A00809B","E0CEDE2E3AC711F11571DA7D1A00809B","E0CEDE2E3AC711F11571DA7D1A00809B","E0CEDE313AC711F11571DA7D1A00809B","E0CEDE313AC711F11571DA7D1A00809B","E0CEDE313AC711F11571DA7D1A00809B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.002745,-0.012766,-0.016289,0.999782,0.225445,-0.045092,0.309281,0.333540,-0.027467,0.269721,0.328269,-0.027633,0.330729,0.123180,-0.066398,0.339305,0.089487,-0.050221,0.289700,0.348048,-0.026165,0.359501,0.130146,-0.072668,0.266730,0.329855,-0.026981,0.269764,0.328519,-0.027586,0.331079,0.120501,-0.066688,0.340511,0.089897,-0.050205,0.289064,0.350007,-0.026644,0.358187,0.131966,-0.072498,0.269030
1,0.008000,0.002903,-0.012690,-0.016323,0.999782,0.225429,-0.045095,0.309281,0.333520,-0.027464,0.269711,0.328257,-0.027650,0.330720,0.123167,-0.066404,0.339313,0.089468,-0.050209,0.289718,0.348040,-0.026192,0.359488,0.130122,-0.072651,0.266735,0.329831,-0.027000,0.269759,0.328513,-0.027587,0.331113,0.120515,-0.066701,0.340507,0.089878,-0.050188,0.289081,0.350011,-0.026674,0.358203,0.131990,-0.072500,0.269032
2,0.017000,0.002260,-0.012683,-0.016384,0.999783,0.225440,-0.045086,0.309328,0.333531,-0.027521,0.269731,0.328270,-0.027627,0.330741,0.123176,-0.066342,0.339391,0.089477,-0.050206,0.289776,0.348055,-0.026135,0.359507,0.130127,-0.072684,0.266821,0.329830,-0.027006,0.269759,0.328483,-0.027587,0.331106,0.120521,-0.066674,0.340507,0.089880,-0.050181,0.289064,0.349948,-0.026639,0.358233,0.131960,-0.072470,0.269030
3,0.025000,0.002820,-0.012736,-0.016346,0.999781,0.225432,-0.045086,0.309279,0.333527,-0.027468,0.269715,0.328258,-0.027642,0.330724,0.123166,-0.066385,0.339306,0.089472,-0.050197,0.289705,0.348039,-0.026181,0.359494,0.130127,-0.072645,0.266729,0.329838,-0.026993,0.269759,0.328515,-0.027583,0.331107,0.120516,-0.066689,0.340488,0.089882,-0.050173,0.289072,0.349977,-0.026661,0.358203,0.131990,-0.072508,0.269038
4,0.033000,0.002758,-0.012809,-0.016309,0.999781,0.225443,-0.045097,0.309279,0.333542,-0.027475,0.269729,0.328265,-0.027643,0.330737,0.123175,-0.066399,0.339294,0.089487,-0.050220,0.289687,0.348042,-0.026176,0.359510,0.130147,-0.072667,0.266720,0.329825,-0.026978,0.269766,0.328517,-0.027592,0.331099,0.120522,-0.066674,0.340504,0.089899,-0.050206,0.289050,0.349977,-0.026670,0.358186,0.131974,-0.072497,0.269024
5,0.042000,0.002359,-0.012534,-0.016346,0.999785,0.225432,-0.045098,0.309356,0.333511,-0.027517,0.269731,0.328268,-0.027636,0.330742,0.123179,-0.066368,0.339445,0.089465,-0.050225,0.289843,0.348061,-0.026148,0.359502,0.130110,-0.072694,0.266871,0.329820,-0.026984,0.269775,0.328544,-0.027603,0.331104,0.120528,-0.066669,0.340519,0.089867,-0.050194,0.289067,0.349984,-0.026635,0.358259,0.131975,-0.072550,0.269030
