Format Version,1.23,Take Name,Jun16_Granular_Des_T1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-16 05.23.28.125 PM,Capture Start Frame,211908,Total Frames in Take,4409,Total Exported Frames,4409,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.085103,-0.027642,-0.001179,0.995988,0.011361,0.098964,0.106601,0.026991,0.091068,0.074333,0.020167,0.093460,0.146954,-0.013075,0.112365,0.098517,0.807599,0.176686,-0.557771,0.073879,0.225894,0.137405,0.103704,0.245513,0.140288,0.089090,0.202965,0.134987,0.091820,0.229205,0.136939,0.130204,0.246158,0.140339,0.089945,0.202504,0.134929,0.091846,0.229336,0.136966,0.129874,0.026636,0.091258,0.074448,0.020163,0.093461,0.147006,-0.012847,0.112244,0.098375,,,,,,,,,
7,0.058000,0.085344,-0.028017,-0.001417,0.995957,0.011380,0.098958,0.106613,0.027029,0.091069,0.074352,0.020154,0.093429,0.146969,-0.013044,0.112375,0.098518,0.807882,0.176258,-0.557590,0.073162,0.225891,0.137406,0.103678,0.245520,0.140270,0.089074,0.202963,0.135034,0.091782,0.229190,0.136915,0.130179,0.246168,0.140319,0.089956,0.202510,0.134978,0.091814,0.229320,0.136942,0.129840,0.026682,0.091254,0.074503,0.020151,0.093430,0.146998,-0.012821,0.112257,0.098384,,,,,,,,,
8,0.067000,0.085306,-0.027999,-0.001009,0.995961,0.011374,0.098965,0.106607,0.027030,0.091086,0.074347,0.020152,0.093447,0.146964,-0.013060,0.112362,0.098509,0.807760,0.174880,-0.558205,0.073136,0.225861,0.137397,0.103638,0.245483,0.140191,0.089011,0.202916,0.135057,0.091768,0.229184,0.136944,0.130137,0.246010,0.140230,0.089728,0.202485,0.135006,0.091780,0.229312,0.136969,0.129841,0.026702,0.091261,0.074491,0.020146,0.093450,0.146987,-0.012833,0.112242,0.098382,,,,,,,,,
9,0.075000,0.085223,-0.027710,-0.000793,0.995976,0.011352,0.098945,0.106606,0.026995,0.091067,0.074339,0.020154,0.093439,0.146959,-0.013093,0.112329,0.098519,0.807952,0.175310,-0.557763,0.073352,0.225881,0.137396,0.103668,0.245514,0.140212,0.089060,0.202950,0.135038,0.091775,0.229179,0.136937,0.130169,0.246143,0.140261,0.089910,0.202493,0.134982,0.091799,0.229312,0.136963,0.129841,0.026652,0.091251,0.074448,0.020152,0.093438,0.147013,-0.012873,0.112213,0.098379,,,,,,,,,
10,0.083000,0.085249,-0.027694,-0.001055,0.995974,0.011345,0.098950,0.106597,0.026981,0.091066,0.074328,0.020147,0.093436,0.146949,-0.013094,0.112347,0.098513,0.807808,0.175446,-0.557976,0.072992,0.225879,0.137405,0.103635,0.245504,0.140228,0.089016,0.202940,0.135059,0.091756,0.229195,0.136929,0.130134,0.246027,0.140267,0.089736,0.202515,0.135007,0.091771,0.229321,0.136954,0.129836,0.026636,0.091251,0.074446,0.020136,0.093441,0.146988,-0.012832,0.112208,0.098373,,,,,,,,,
11,0.092000,0.085356,-0.027741,-0.001040,0.995964,0.011374,0.098939,0.106602,0.027014,0.091063,0.074333,0.020173,0.093417,0.146954,-0.013064,0.112337,0.098519,0.808114,0.175481,-0.557552,0.072759,0.225879,0.137403,0.103658,0.245517,0.140229,0.089059,0.202950,0.135069,0.091755,0.229169,0.136910,0.130159,0.246119,0.140272,0.089916,0.202508,0.135015,0.091782,0.229301,0.136936,0.129827,0.026666,0.091249,0.074477,0.020177,0.093414,0.146997,-0.012858,0.112229,0.098377,,,,,,,,,
12,0.100000,0.085091,-0.027562,-0.001880,0.995990,0.011356,0.098949,0.106608,0.026966,0.091031,0.074336,0.020165,0.093432,0.146959,-0.013064,0.112383,0.098531,0.807897,0.176038,-0.557639,0.073159,0.225894,0.137420,0.103673,0.245524,0.140273,0.089068,0.202965,0.135053,0.091778,0.229194,0.136934,0.130174,0.246170,0.140323,0.089928,0.202521,0.134998,0.091819,0.229317,0.136960,0.129835,0.026615,0.091220,0.074463,0.020163,0.093432,0.147003,-0.012839,0.112264,0.098392,,,,,,,,,
13,0.108000,0.084946,-0.027750,-0.001576,0.995998,0.011367,0.098948,0.106604,0.026995,0.091029,0.074341,0.020162,0.093449,0.146960,-0.013057,0.112367,0.098512,0.808080,0.175752,-0.557558,0.072436,0.225883,0.137421,0.103689,0.245519,0.140262,0.089089,0.202952,0.135095,0.091789,0.229179,0.136907,0.130190,0.246132,0.140305,0.089953,0.202508,0.135042,0.091818,0.229310,0.136934,0.129855,0.026645,0.091217,0.074467,0.020160,0.093449,0.147006,-0.012837,0.112249,0.098374,,,,,,,,,
14,0.117000,0.085182,-0.027579,-0.000932,0.995983,0.011359,0.098959,0.106617,0.026991,0.091075,0.074346,0.020171,0.093453,0.146968,-0.013084,0.112349,0.098536,0.808136,0.175729,-0.557388,0.073176,0.225888,0.137409,0.103672,0.245529,0.140248,0.089080,0.202965,0.135051,0.091761,0.229168,0.136927,0.130175,0.246147,0.140293,0.089941,0.202504,0.134995,0.091777,0.229307,0.136955,0.129848,0.026644,0.091261,0.074451,0.020164,0.093456,0.147020,-0.012838,0.112218,0.098394,,,,,,,,,
15,0.125000,0.085470,-0.027828,-0.000806,0.995952,0.011358,0.098979,0.106620,0.027009,0.091117,0.074353,0.020151,0.093452,0.146972,-0.013084,0.112368,0.098534,0.807991,0.176466,-0.557344,0.073329,0.225889,0.137425,0.103672,0.245525,0.140300,0.089079,0.202969,0.135042,0.091763,0.229174,0.136934,0.130174,0.246131,0.140345,0.089963,0.202497,0.134984,0.091769,0.229322,0.136963,0.129847,0.026670,0.091298,0.074470,0.020145,0.093454,0.147015,-0.012853,0.112245,0.098398,,,,,,,,,
