Format Version,1.23,Take Name,Jun16_Granular_2_T3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-16 05.39.36.786 PM,Capture Start Frame,328148,Total Frames in Take,2572,Total Exported Frames,2572,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpinRobotFront,SpinRobotFront,SpinRobotFront,SpinRobotFront,SpinRobotFront,SpinRobotFront,SpinRobotFront,SpinRobotFront:Marker1,SpinRobotFront:Marker1,SpinRobotFront:Marker1,SpinRobotFront:Marker2,SpinRobotFront:Marker2,SpinRobotFront:Marker2,SpinRobotFront:Marker3,SpinRobotFront:Marker3,SpinRobotFront:Marker3,SpinRobotFront:Marker1,SpinRobotFront:Marker1,SpinRobotFront:Marker1,SpinRobotFront:Marker2,SpinRobotFront:Marker2,SpinRobotFront:Marker2,SpinRobotFront:Marker3,SpinRobotFront:Marker3,SpinRobotFront:Marker3,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3
,ID,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,499FC7F669011F11571DA7D1A008C9B,"3C7CFD569E511F11571DA7D1A008F9B","3C7CFD569E511F11571DA7D1A008F9B","3C7CFD569E511F11571DA7D1A008F9B","3C7CFDA69E511F11571DA7D1A008F9B","3C7CFDA69E511F11571DA7D1A008F9B","3C7CFDA69E511F11571DA7D1A008F9B","3C7CFD969E511F11571DA7D1A008F9B","3C7CFD969E511F11571DA7D1A008F9B","3C7CFD969E511F11571DA7D1A008F9B","3C7CFD669E511F11571DA7D1A008F9B","3C7CFD669E511F11571DA7D1A008F9B","3C7CFD669E511F11571DA7D1A008F9B","3C7CFD869E511F11571DA7D1A008F9B","3C7CFD869E511F11571DA7D1A008F9B","3C7CFD869E511F11571DA7D1A008F9B","3C7CFD769E511F11571DA7D1A008F9B","3C7CFD769E511F11571DA7D1A008F9B","3C7CFD769E511F11571DA7D1A008F9B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.092686,-0.033820,0.001290,0.995120,-0.004769,0.101378,0.120788,0.011306,0.094036,0.088607,0.003545,0.095301,0.161163,-0.029159,0.114798,0.112594,-0.110246,-0.017793,0.010036,0.993694,0.207600,0.139894,0.118079,0.228290,0.143139,0.105110,0.210032,0.140342,0.143900,0.184479,0.136200,0.105227,0.228220,0.143121,0.105091,0.210665,0.140504,0.145033,0.184424,0.136186,0.105022,0.011093,0.094147,0.088703,0.003523,0.095313,0.161153,-0.028921,0.114673,0.112518
1,0.008000,0.092399,-0.033454,0.002373,0.995157,-0.004792,0.101332,0.120787,0.011282,0.094004,0.088603,0.003557,0.095299,0.161162,-0.029215,0.114692,0.112597,-0.111489,-0.017115,0.009320,0.993575,0.207645,0.139940,0.118130,0.228325,0.143119,0.105128,0.210108,0.140448,0.143947,0.184503,0.136252,0.105313,0.228253,0.143108,0.105084,0.210673,0.140542,0.145037,0.184393,0.136233,0.105006,0.011074,0.094111,0.088703,0.003534,0.095312,0.161145,-0.028978,0.114568,0.112528
2,0.017000,0.092840,-0.033708,0.002007,0.995108,-0.004778,0.101360,0.120794,0.011305,0.094050,0.088610,0.003549,0.095285,0.161166,-0.029188,0.114746,0.112605,-0.111665,-0.017151,0.009319,0.993554,0.207642,0.139967,0.118143,0.228323,0.143142,0.105143,0.210103,0.140485,0.143961,0.184501,0.136275,0.105327,0.228246,0.143130,0.105097,0.210665,0.140578,0.145050,0.184398,0.136257,0.105021,0.011098,0.094157,0.088711,0.003528,0.095296,0.161152,-0.028961,0.114628,0.112533
3,0.025000,0.092600,-0.033391,0.002076,0.995141,-0.004748,0.101362,0.120784,0.011316,0.094039,0.088594,0.003604,0.095308,0.161154,-0.029166,0.114740,0.112604,-0.111110,-0.017151,0.008763,0.993622,0.207641,0.139989,0.118154,0.228327,0.143156,0.105159,0.210099,0.140474,0.143972,0.184498,0.136336,0.105330,0.228245,0.143143,0.105122,0.210676,0.140568,0.145037,0.184393,0.136319,0.105023,0.011105,0.094147,0.088714,0.003586,0.095319,0.161130,-0.028949,0.114627,0.112535
4,0.033000,0.091958,-0.033423,0.001958,0.995200,-0.004796,0.101316,0.120797,0.011268,0.093947,0.088617,0.003554,0.095311,0.161175,-0.029209,0.114690,0.112599,-0.111136,-0.016934,0.009032,0.993620,0.207639,0.139950,0.118162,0.228317,0.143126,0.105157,0.210109,0.140438,0.143979,0.184491,0.136285,0.105351,0.228240,0.143114,0.105116,0.210679,0.140532,0.145057,0.184384,0.136267,0.105044,0.011064,0.094052,0.088724,0.003537,0.095321,0.161160,-0.029001,0.114582,0.112526
5,0.042000,0.092490,-0.033533,0.001293,0.995148,-0.004774,0.101343,0.120798,0.011283,0.093989,0.088611,0.003563,0.095282,0.161170,-0.029169,0.114758,0.112612,-0.111612,-0.016878,0.009659,0.993562,0.207647,0.139960,0.118156,0.228317,0.143149,0.105143,0.210122,0.140477,0.143972,0.184500,0.136255,0.105353,0.228245,0.143138,0.105097,0.210677,0.140570,0.145043,0.184392,0.136236,0.105049,0.011084,0.094092,0.088700,0.003542,0.095294,0.161160,-0.028940,0.114638,0.112541
