Format Version,1.23,Take Name,pronk3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-23 06.42.12.910 PM,Capture Start Frame,44757799,Total Frames in Take,4197,Total Exported Frames,4197,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.118201,-0.054883,-0.062151,0.989522,-0.140449,0.118906,0.034836,-0.124354,0.111303,0.002726,-0.134353,0.109634,0.074999,-0.162640,0.135781,0.026783,0.792854,0.178247,-0.568810,0.126752,0.068525,0.144777,0.035850,0.087722,0.147587,0.020672,0.045652,0.139829,0.024659,0.072200,0.146915,0.062219,0.089808,0.147930,0.019711,0.041565,0.139066,0.024866,0.072072,0.146916,0.062676,-0.124320,0.111360,0.002061,-0.134369,0.109398,0.077023,-0.162665,0.135824,0.026590,,,,,,,,,,,,
7,0.058000,0.118287,-0.055059,-0.063261,0.989432,-0.140446,0.118926,0.034817,-0.124365,0.111297,0.002706,-0.134375,0.109629,0.074977,-0.162598,0.135854,0.026766,0.792347,0.178685,-0.569168,0.127693,0.068509,0.144748,0.035862,0.087687,0.147574,0.020663,0.045636,0.139744,0.024698,0.072205,0.146925,0.062225,0.089816,0.147926,0.019658,0.041616,0.138983,0.024860,0.072079,0.146928,0.062712,-0.124335,0.111355,0.002055,-0.134365,0.109369,0.077037,-0.162632,0.135904,0.026556,,,,,,,,,,,,
8,0.067000,0.117810,-0.055468,-0.063891,0.989425,-0.140456,0.118950,0.034789,-0.124366,0.111268,0.002695,-0.134422,0.109681,0.074961,-0.162580,0.135901,0.026709,0.792632,0.177535,-0.569093,0.127862,0.068528,0.144738,0.035843,0.087722,0.147509,0.020655,0.045655,0.139756,0.024669,0.072206,0.146948,0.062206,0.089804,0.147848,0.019682,0.041596,0.138997,0.024848,0.072080,0.146951,0.062680,-0.124339,0.111326,0.002058,-0.134385,0.109399,0.077047,-0.162622,0.135959,0.026480,,,,,,,,,,,,
9,0.075000,0.117617,-0.055278,-0.063984,0.989453,-0.140445,0.118931,0.034803,-0.124370,0.111235,0.002705,-0.134396,0.109675,0.074976,-0.162570,0.135883,0.026727,0.792504,0.177189,-0.569537,0.127156,0.068495,0.144773,0.035846,0.087679,0.147525,0.020640,0.045604,0.139830,0.024692,0.072204,0.146964,0.062206,0.089817,0.147872,0.019661,0.041531,0.139076,0.024920,0.072076,0.146965,0.062655,-0.124341,0.111293,0.002058,-0.134380,0.109414,0.077031,-0.162605,0.135934,0.026512,,,,,,,,,,,,
10,0.083000,0.118135,-0.055063,-0.061702,0.989548,-0.140480,0.118867,0.034820,-0.124364,0.111271,0.002719,-0.134394,0.109608,0.074987,-0.162681,0.135722,0.026754,0.792703,0.177397,-0.568929,0.128344,0.068558,0.144738,0.035848,0.087760,0.147503,0.020668,0.045693,0.139739,0.024665,0.072221,0.146972,0.062211,0.089816,0.147838,0.019712,0.041563,0.138966,0.024861,0.072093,0.146975,0.062678,-0.124339,0.111333,0.002060,-0.134425,0.109382,0.077021,-0.162693,0.135754,0.026565,,,,,,,,,,,,
11,0.092000,0.117909,-0.054672,-0.061689,0.989597,-0.140461,0.118850,0.034832,-0.124370,0.111242,0.002721,-0.134342,0.109608,0.074998,-0.162670,0.135699,0.026776,0.792541,0.177475,-0.569165,0.128186,0.068514,0.144713,0.035846,0.087707,0.147480,0.020655,0.045642,0.139718,0.024677,0.072194,0.146941,0.062207,0.089789,0.147819,0.019680,0.041609,0.138962,0.024854,0.072068,0.146945,0.062681,-0.124347,0.111304,0.002075,-0.134347,0.109365,0.077038,-0.162690,0.135738,0.026574,,,,,,,,,,,,
12,0.100000,0.118256,-0.054975,-0.062180,0.989508,-0.140458,0.118878,0.034816,-0.124358,0.111277,0.002708,-0.134370,0.109601,0.074979,-0.162646,0.135756,0.026761,0.792416,0.178457,-0.569217,0.127363,0.068513,0.144747,0.035837,0.087692,0.147562,0.020638,0.045635,0.139764,0.024673,0.072211,0.146915,0.062200,0.089819,0.147913,0.019647,0.041648,0.139013,0.024855,0.072086,0.146917,0.062671,-0.124329,0.111336,0.002054,-0.134369,0.109348,0.077032,-0.162675,0.135802,0.026555,,,,,,,,,,,,
13,0.108000,0.118524,-0.055112,-0.062825,0.989428,-0.140465,0.118875,0.034815,-0.124369,0.111272,0.002705,-0.134396,0.109566,0.074973,-0.162630,0.135786,0.026766,0.792604,0.178080,-0.569117,0.127170,0.068481,0.144727,0.035852,0.087669,0.147526,0.020660,0.045604,0.139763,0.024679,0.072171,0.146893,0.062216,0.089797,0.147875,0.019669,0.041582,0.139010,0.024863,0.072045,0.146896,0.062687,-0.124344,0.111333,0.002062,-0.134385,0.109304,0.077028,-0.162660,0.135834,0.026553,,,,,,,,,,,,
14,0.117000,0.117931,-0.054791,-0.062820,0.989517,-0.140461,0.118863,0.034811,-0.124388,0.111224,0.002699,-0.134362,0.109600,0.074976,-0.162632,0.135764,0.026759,0.792447,0.178141,-0.569114,0.128075,0.068524,0.144735,0.035841,0.087710,0.147534,0.020648,0.045653,0.139728,0.024673,0.072208,0.146942,0.062203,0.089814,0.147881,0.019672,0.041644,0.138973,0.024865,0.072082,0.146945,0.062666,-0.124363,0.111284,0.002059,-0.134340,0.109333,0.077044,-0.162665,0.135815,0.026540,,,,,,,,,,,,
15,0.125000,0.118197,-0.055159,-0.063137,0.989445,-0.140466,0.118894,0.034793,-0.124376,0.111261,0.002688,-0.134401,0.109606,0.074957,-0.162620,0.135815,0.026735,0.792375,0.177607,-0.569441,0.127807,0.068513,0.144713,0.035864,0.087694,0.147485,0.020659,0.045630,0.139731,0.024710,0.072214,0.146925,0.062223,0.089799,0.147829,0.019682,0.041598,0.138976,0.024906,0.072088,0.146927,0.062687,-0.124358,0.111325,0.002064,-0.134373,0.109332,0.077024,-0.162648,0.135863,0.026509,,,,,,,,,,,,
